question_id,image,cls,label,pred,response,inference_s,vram_mb
1436,close_distance_trash53.jpg,plastic bottle,no,yes,Yes.,0.423,1324.7
1437,close_distance_trash53.jpg,can,no,yes,Yes.,0.471,1324.7
1438,close_distance_trash53.jpg,metal scrap,no,yes,Yes.,0.421,1324.7
1439,close_distance_trash53.jpg,trash pile,no,yes,Yes.,0.422,1324.7
1440,close_distance_trash53.jpg,trash,no,yes,Yes.,0.43,1324.7
1441,close_distance_trash54.jpg,metal scrap,yes,yes,Yes.,0.457,1325.3
1442,close_distance_trash54.jpg,plastic bottle,no,no,No.,0.447,1325.3
1443,close_distance_trash54.jpg,trash,no,no,No.,0.437,1324.7
1444,close_distance_trash54.jpg,trash pile,no,no,No.,0.453,1325.3
1445,close_distance_trash54.jpg,plastic bag,no,no,No.,0.461,1325.3
1446,close_distance_trash54.jpg,can,no,yes,Yes.,0.395,1324.7
1447,close_distance_trash54.jpg,plastic wrapper,no,no,No.,0.428,1325.3
1448,close_distance_trash54.jpg,glass,no,no,No.,0.469,1324.7
1449,close_distance_trash545.jpg,plastic bottle,yes,yes,Yes.,0.576,1324.7
1450,close_distance_trash545.jpg,can,yes,yes,Yes.,0.566,1324.7
1451,close_distance_trash545.jpg,trash,yes,yes,Yes.,0.597,1324.7
1452,close_distance_trash545.jpg,metal scrap,no,no,No.,0.586,1324.7
1453,close_distance_trash545.jpg,trash pile,no,yes,Yes.,0.556,1324.7
1454,close_distance_trash545.jpg,plastic wrapper,no,yes,Yes.,0.579,1324.7
1455,close_distance_trash545.jpg,plastic bag,no,no,No.,0.548,1324.7
1456,close_distance_trash545.jpg,glass,no,no,No.,0.53,1324.7
1457,close_distance_trash548.jpg,glass,yes,yes,Yes.,0.473,1324.7
1458,close_distance_trash548.jpg,can,no,no,No.,0.453,1324.7
1459,close_distance_trash548.jpg,trash,no,no,No.,0.466,1324.7
1460,close_distance_trash548.jpg,plastic wrapper,no,no,No.,0.461,1325.3
1461,close_distance_trash548.jpg,plastic bottle,no,no,No.,0.464,1325.3
1462,close_distance_trash548.jpg,trash pile,no,no,No.,0.455,1325.3
1463,close_distance_trash548.jpg,metal scrap,no,no,No.,0.463,1325.3
1464,close_distance_trash548.jpg,plastic bag,no,no,No.,0.478,1325.3
1465,close_distance_trash55.jpg,trash,yes,yes,Yes.,0.434,1324.7
1466,close_distance_trash55.jpg,plastic bag,no,no,No.,0.439,1325.3
1467,close_distance_trash55.jpg,trash pile,no,yes,Yes.,0.403,1325.3
1468,close_distance_trash55.jpg,metal scrap,no,no,No.,0.419,1325.3
1469,close_distance_trash55.jpg,plastic bottle,no,no,No.,0.435,1325.3
1470,close_distance_trash55.jpg,can,no,no,No.,0.401,1324.7
1471,close_distance_trash55.jpg,glass,no,no,No.,0.441,1324.7
1472,close_distance_trash55.jpg,plastic wrapper,no,no,No.,0.43,1325.3
1473,close_distance_trash554.jpg,plastic bottle,yes,yes,Yes.,0.573,1428.8
1474,close_distance_trash554.jpg,trash pile,no,no,No.,0.574,1428.8
1475,close_distance_trash554.jpg,plastic bag,no,no,No.,0.578,1428.8
1476,close_distance_trash554.jpg,plastic wrapper,no,yes,Yes.,0.521,1428.8
1477,close_distance_trash554.jpg,metal scrap,no,no,No.,0.544,1428.8
1478,close_distance_trash554.jpg,trash,no,yes,Yes.,0.572,1428.8
1479,close_distance_trash554.jpg,can,no,no,No.,0.573,1428.8
1480,close_distance_trash554.jpg,glass,no,no,No.,0.562,1428.8
1481,close_distance_trash57.jpg,plastic wrapper,yes,yes,Yes.,0.463,1325.3
1482,close_distance_trash57.jpg,plastic bottle,no,no,No.,0.446,1325.3
1483,close_distance_trash57.jpg,trash,no,no,No.,0.436,1324.7
1484,close_distance_trash57.jpg,glass,no,yes,Yes.,0.456,1324.7
1485,close_distance_trash57.jpg,metal scrap,no,no,No.,0.465,1325.3
1486,close_distance_trash57.jpg,can,no,no,No.,0.457,1324.7
1487,close_distance_trash57.jpg,trash pile,no,no,No.,0.418,1325.3
1488,close_distance_trash57.jpg,plastic bag,no,yes,Yes.,0.418,1325.3
1489,close_distance_trash6.jpg,can,yes,yes,Yes.,0.501,1324.7
1490,close_distance_trash6.jpg,plastic bag,yes,yes,Yes.,0.439,1324.7
1491,close_distance_trash6.jpg,trash pile,yes,yes,Yes.,0.476,1324.7
1492,close_distance_trash6.jpg,metal scrap,no,no,No.,0.447,1324.7
1493,close_distance_trash6.jpg,plastic bottle,no,yes,Yes.,0.446,1324.7
1494,close_distance_trash6.jpg,trash,no,yes,Yes.,0.461,1324.7
1495,close_distance_trash6.jpg,glass,no,no,No.,0.454,1324.7
1496,close_distance_trash6.jpg,plastic wrapper,no,yes,Yes.,0.452,1324.7
1497,close_distance_trash61.jpg,plastic bottle,yes,yes,Yes.,0.451,1324.7
1498,close_distance_trash61.jpg,trash,yes,no,No.,0.421,1324.7
1499,close_distance_trash61.jpg,plastic bag,no,no,No.,0.433,1324.7
1500,close_distance_trash61.jpg,trash pile,no,no,No.,0.43,1324.7
1501,close_distance_trash61.jpg,glass,no,no,No.,0.409,1324.7
1502,close_distance_trash61.jpg,plastic wrapper,no,yes,Yes.,0.406,1324.7
1503,close_distance_trash61.jpg,can,no,yes,Yes.,0.461,1324.7
1504,close_distance_trash61.jpg,metal scrap,no,no,No.,0.429,1324.7
1505,close_distance_trash612.jpg,plastic bottle,yes,yes,Yes.,0.57,1428.8
1506,close_distance_trash612.jpg,plastic bag,yes,yes,Yes.,0.545,1428.8
1507,close_distance_trash612.jpg,trash pile,yes,yes,Yes.,0.594,1428.8
1508,close_distance_trash612.jpg,glass,no,no,No.,0.518,1428.8
1509,close_distance_trash612.jpg,can,no,yes,Yes.,0.591,1428.8
1510,close_distance_trash612.jpg,trash,no,yes,Yes.,0.557,1428.8
1511,close_distance_trash612.jpg,metal scrap,no,no,No.,0.57,1428.8
1512,close_distance_trash612.jpg,plastic wrapper,no,yes,Yes.,0.78,1428.8
1513,close_distance_trash616.jpg,plastic bottle,yes,yes,Yes.,0.585,1428.8
1514,close_distance_trash616.jpg,trash pile,yes,yes,Yes.,0.593,1428.8
1515,close_distance_trash616.jpg,trash,yes,yes,Yes.,0.579,1428.8
1516,close_distance_trash616.jpg,plastic wrapper,no,yes,Yes.,0.569,1428.8
1517,close_distance_trash616.jpg,can,no,no,No.,0.583,1428.8
1518,close_distance_trash616.jpg,metal scrap,no,no,No.,0.553,1428.8
1519,close_distance_trash616.jpg,plastic bag,no,yes,Yes.,0.592,1428.8
1520,close_distance_trash616.jpg,glass,no,no,No.,0.543,1428.8
1521,close_distance_trash62.jpg,plastic bottle,yes,yes,Yes.,0.437,1324.7
1522,close_distance_trash62.jpg,plastic bag,no,yes,Yes.,0.41,1324.7
1523,close_distance_trash62.jpg,can,no,yes,Yes.,0.435,1324.7
1524,close_distance_trash62.jpg,glass,no,no,No.,0.485,1324.7
1525,close_distance_trash62.jpg,metal scrap,no,no,No.,0.475,1324.7
1526,close_distance_trash62.jpg,trash pile,no,no,No.,0.52,1324.7
1527,close_distance_trash62.jpg,plastic wrapper,no,yes,Yes.,0.451,1324.7
1528,close_distance_trash62.jpg,trash,no,yes,Yes.,0.451,1324.7
1529,close_distance_trash63.jpg,plastic bag,yes,yes,Yes.,0.433,1324.7
1530,close_distance_trash63.jpg,plastic wrapper,yes,yes,Yes.,0.444,1324.7
1531,close_distance_trash63.jpg,plastic bottle,no,no,No.,0.436,1324.7
1532,close_distance_trash63.jpg,trash,no,yes,Yes.,0.435,1324.7
1533,close_distance_trash63.jpg,glass,no,no,No.,0.455,1324.7
1534,close_distance_trash63.jpg,can,no,no,No.,0.441,1324.7
1535,close_distance_trash63.jpg,metal scrap,no,no,No.,0.434,1324.7
1536,close_distance_trash63.jpg,trash pile,no,no,No.,0.44,1324.7
1537,close_distance_trash65.jpg,trash,yes,no,No.,0.455,1324.7
1538,close_distance_trash65.jpg,plastic bottle,no,no,No.,0.466,1325.3
1539,close_distance_trash65.jpg,trash pile,no,no,No.,0.446,1325.3
1540,close_distance_trash65.jpg,plastic wrapper,no,yes,Yes.,0.444,1325.3
1541,close_distance_trash65.jpg,metal scrap,no,no,No.,0.452,1325.3
1542,close_distance_trash65.jpg,glass,no,no,No.,0.463,1324.7
1543,close_distance_trash65.jpg,can,no,no,No.,0.419,1324.7
1544,close_distance_trash65.jpg,plastic bag,no,yes,Yes.,0.437,1325.3
1545,close_distance_trash655.jpg,can,yes,no,No.,0.546,1428.8
1546,close_distance_trash655.jpg,plastic wrapper,no,no,No.,0.574,1428.8
1547,close_distance_trash655.jpg,trash,no,yes,Yes.,0.576,1428.8
1548,close_distance_trash655.jpg,trash pile,no,no,No.,0.568,1428.8
1549,close_distance_trash655.jpg,plastic bag,no,no,No.,0.578,1428.8
1550,close_distance_trash655.jpg,plastic bottle,no,yes,Yes.,0.561,1428.8
1551,close_distance_trash655.jpg,metal scrap,no,no,No.,0.529,1428.8
1552,close_distance_trash655.jpg,glass,no,no,No.,0.584,1428.8
1553,close_distance_trash66.jpg,trash,yes,no,No.,0.483,1324.7
1554,close_distance_trash66.jpg,can,no,no,No.,0.408,1324.7
1555,close_distance_trash66.jpg,plastic bottle,no,no,No.,0.456,1325.3
1556,close_distance_trash66.jpg,metal scrap,no,no,No.,0.419,1325.3
1557,close_distance_trash66.jpg,glass,no,yes,Yes.,0.421,1324.7
1558,close_distance_trash66.jpg,trash pile,no,no,No.,0.415,1325.3
1559,close_distance_trash66.jpg,plastic bag,no,no,No.,0.439,1325.3
1560,close_distance_trash66.jpg,plastic wrapper,no,no,No.,0.398,1325.3
1561,close_distance_trash661.jpg,trash,yes,no,No.,0.521,1324.7
1562,close_distance_trash661.jpg,plastic bag,no,yes,Yes.,0.564,1324.7
1563,close_distance_trash661.jpg,trash pile,no,no,No.,0.571,1324.7
1564,close_distance_trash661.jpg,plastic bottle,no,no,No.,0.551,1324.7
1565,close_distance_trash661.jpg,can,no,no,No.,0.55,1324.7
1566,close_distance_trash661.jpg,plastic wrapper,no,yes,Yes.,0.563,1324.7
1567,close_distance_trash661.jpg,metal scrap,no,no,No.,0.57,1324.7
1568,close_distance_trash661.jpg,glass,no,no,No.,0.585,1324.7
1569,close_distance_trash668.jpg,trash,yes,yes,Yes.,0.598,1428.8
1570,close_distance_trash668.jpg,glass,no,no,No.,0.585,1428.8
1571,close_distance_trash668.jpg,plastic wrapper,no,yes,Yes.,0.612,1428.8
1572,close_distance_trash668.jpg,can,no,no,No.,0.574,1428.8
1573,close_distance_trash668.jpg,trash pile,no,no,No.,0.58,1428.8
1574,close_distance_trash668.jpg,plastic bag,no,yes,Yes.,0.595,1428.8
1575,close_distance_trash668.jpg,metal scrap,no,no,No.,0.584,1428.8
1576,close_distance_trash668.jpg,plastic bottle,no,no,No.,0.575,1428.8
1577,close_distance_trash67.jpg,plastic bottle,yes,yes,Yes.,0.448,1324.7
1578,close_distance_trash67.jpg,trash,no,no,No.,0.455,1324.7
1579,close_distance_trash67.jpg,plastic bag,no,no,No.,0.459,1324.7
1580,close_distance_trash67.jpg,plastic wrapper,no,no,No.,0.404,1324.7
1581,close_distance_trash67.jpg,glass,no,no,No.,0.412,1324.7
1582,close_distance_trash67.jpg,can,no,no,No.,0.435,1324.7
1583,close_distance_trash67.jpg,trash pile,no,no,No.,0.419,1324.7
1584,close_distance_trash67.jpg,metal scrap,no,yes,Yes.,0.422,1324.7
1585,close_distance_trash68.jpg,trash,yes,yes,Yes.,0.427,1324.7
1586,close_distance_trash68.jpg,plastic wrapper,no,no,No.,0.449,1324.7
1587,close_distance_trash68.jpg,trash pile,no,no,No.,0.481,1324.7
1588,close_distance_trash68.jpg,glass,no,no,No.,0.423,1324.7
1589,close_distance_trash68.jpg,plastic bottle,no,no,No.,0.456,1324.7
1590,close_distance_trash68.jpg,plastic bag,no,no,No.,0.413,1324.7
1591,close_distance_trash68.jpg,metal scrap,no,no,No.,0.432,1324.7
1592,close_distance_trash68.jpg,can,no,no,No.,0.401,1324.7
1593,close_distance_trash685.jpg,plastic bottle,yes,yes,Yes.,0.586,1428.8
1594,close_distance_trash685.jpg,trash pile,yes,yes,Yes.,0.533,1428.8
1595,close_distance_trash685.jpg,trash,yes,yes,Yes.,0.568,1428.8
1596,close_distance_trash685.jpg,can,no,yes,Yes.,0.551,1428.8
1597,close_distance_trash685.jpg,glass,no,no,No.,0.572,1428.8
1598,close_distance_trash685.jpg,plastic wrapper,no,yes,Yes.,0.593,1428.8
1599,close_distance_trash685.jpg,metal scrap,no,yes,Yes.,0.568,1428.8
1600,close_distance_trash685.jpg,plastic bag,no,no,No.,0.615,1428.8
1601,close_distance_trash687.jpg,plastic bag,yes,yes,Yes.,0.574,1428.8
1602,close_distance_trash687.jpg,trash,no,yes,Yes.,0.551,1428.8
1603,close_distance_trash687.jpg,metal scrap,no,no,No.,0.554,1428.8
1604,close_distance_trash687.jpg,trash pile,no,no,No.,0.571,1428.8
1605,close_distance_trash687.jpg,can,no,no,No.,0.529,1428.8
1606,close_distance_trash687.jpg,glass,no,no,No.,0.555,1428.8
1607,close_distance_trash687.jpg,plastic bottle,no,no,No.,0.549,1428.8
1608,close_distance_trash687.jpg,plastic wrapper,no,yes,Yes.,0.588,1428.8
1609,close_distance_trash70.jpg,metal scrap,yes,yes,Yes.,0.435,1325.3
1610,close_distance_trash70.jpg,trash,yes,yes,Yes.,0.414,1324.7
1611,close_distance_trash70.jpg,can,no,yes,Yes.,0.43,1324.7
1612,close_distance_trash70.jpg,trash pile,no,yes,Yes.,0.452,1325.3
1613,close_distance_trash70.jpg,glass,no,no,No.,0.428,1324.7
1614,close_distance_trash70.jpg,plastic wrapper,no,yes,Yes.,0.421,1325.3
1615,close_distance_trash70.jpg,plastic bottle,no,yes,Yes.,0.433,1325.3
1616,close_distance_trash70.jpg,plastic bag,no,yes,Yes.,0.45,1325.3
1617,close_distance_trash701.jpg,plastic bottle,yes,yes,Yes.,0.554,1428.8
1618,close_distance_trash701.jpg,trash,no,no,No.,0.56,1428.8
1619,close_distance_trash701.jpg,metal scrap,no,no,No.,0.535,1428.8
1620,close_distance_trash701.jpg,can,no,yes,Yes.,0.539,1428.8
1621,close_distance_trash701.jpg,plastic wrapper,no,no,No.,0.562,1428.8
1622,close_distance_trash701.jpg,glass,no,yes,Yes.,0.544,1428.8
1623,close_distance_trash701.jpg,plastic bag,no,no,No.,0.522,1428.8
1624,close_distance_trash701.jpg,trash pile,no,no,No.,0.536,1428.8
1625,close_distance_trash708.jpg,plastic bottle,yes,yes,Yes.,0.504,1325.3
1626,close_distance_trash708.jpg,can,no,no,No.,0.576,1324.7
1627,close_distance_trash708.jpg,plastic wrapper,no,yes,Yes.,0.568,1325.3
1628,close_distance_trash708.jpg,glass,no,yes,Yes.,0.566,1324.7
1629,close_distance_trash708.jpg,metal scrap,no,no,No.,0.527,1325.3
1630,close_distance_trash708.jpg,trash pile,no,yes,Yes.,0.507,1325.3
1631,close_distance_trash708.jpg,trash,no,yes,Yes.,0.58,1324.7
1632,close_distance_trash708.jpg,plastic bag,no,no,No.,0.582,1325.3
1633,close_distance_trash724.jpg,plastic bag,yes,yes,Yes.,0.608,1428.8
1634,close_distance_trash724.jpg,trash pile,no,no,No.,0.596,1428.8
1635,close_distance_trash724.jpg,can,no,no,No.,0.613,1428.8
1636,close_distance_trash724.jpg,plastic bottle,no,no,No.,0.594,1428.8
1637,close_distance_trash724.jpg,glass,no,no,No.,0.607,1428.8
1638,close_distance_trash724.jpg,trash,no,yes,Yes.,0.575,1428.8
1639,close_distance_trash724.jpg,metal scrap,no,no,No.,0.551,1428.8
1640,close_distance_trash724.jpg,plastic wrapper,no,yes,Yes.,0.551,1428.8
1641,close_distance_trash73.jpg,trash,yes,no,No.,0.413,1324.7
1642,close_distance_trash73.jpg,can,no,no,No.,0.415,1324.7
1643,close_distance_trash73.jpg,trash pile,no,no,No.,0.436,1325.3
1644,close_distance_trash73.jpg,plastic wrapper,no,yes,Yes.,0.435,1325.3
1645,close_distance_trash73.jpg,glass,no,no,No.,0.427,1324.7
1646,close_distance_trash73.jpg,plastic bag,no,yes,Yes.,0.463,1325.3
1647,close_distance_trash73.jpg,metal scrap,no,no,No.,0.474,1325.3
1648,close_distance_trash73.jpg,plastic bottle,no,no,No.,0.531,1325.3
1649,close_distance_trash733.jpg,plastic bag,yes,yes,Yes.,0.589,1428.8
1650,close_distance_trash733.jpg,trash pile,yes,yes,Yes.,0.599,1428.8
1651,close_distance_trash733.jpg,plastic bottle,no,no,No.,0.516,1428.8
1652,close_distance_trash733.jpg,plastic wrapper,no,yes,Yes.,0.578,1428.8
1653,close_distance_trash733.jpg,trash,no,yes,Yes.,0.572,1428.8
1654,close_distance_trash733.jpg,can,no,no,No.,0.549,1428.8
1655,close_distance_trash733.jpg,metal scrap,no,no,No.,0.547,1428.8
1656,close_distance_trash733.jpg,glass,no,no,No.,0.566,1428.8
1657,close_distance_trash74.jpg,plastic bag,yes,yes,Yes.,0.454,1325.3
1658,close_distance_trash74.jpg,glass,no,yes,Yes.,0.408,1324.7
1659,close_distance_trash74.jpg,trash,no,yes,Yes.,0.428,1324.7
1660,close_distance_trash74.jpg,plastic wrapper,no,yes,Yes.,0.438,1325.3
1661,close_distance_trash74.jpg,can,no,yes,Yes.,0.428,1324.7
1662,close_distance_trash74.jpg,metal scrap,no,no,No.,0.428,1325.3
1663,close_distance_trash74.jpg,plastic bottle,no,yes,Yes.,0.458,1325.3
1664,close_distance_trash74.jpg,trash pile,no,yes,Yes.,0.416,1325.3
1665,close_distance_trash740.jpg,plastic bottle,yes,yes,Yes.,0.545,1428.8
1666,close_distance_trash740.jpg,trash,no,no,No.,0.593,1428.8
1667,close_distance_trash740.jpg,can,no,no,No.,0.559,1428.8
1668,close_distance_trash740.jpg,trash pile,no,no,No.,0.552,1428.8
1669,close_distance_trash740.jpg,plastic wrapper,no,no,No.,0.573,1428.8
1670,close_distance_trash740.jpg,plastic bag,no,no,No.,0.553,1428.8
1671,close_distance_trash740.jpg,metal scrap,no,no,No.,0.564,1428.8
1672,close_distance_trash740.jpg,glass,no,no,No.,0.564,1428.8
1673,close_distance_trash750.jpg,plastic bottle,yes,yes,Yes.,0.619,1428.8
1674,close_distance_trash750.jpg,plastic wrapper,no,yes,Yes.,0.625,1428.8
1675,close_distance_trash750.jpg,can,no,no,No.,0.648,1428.8
1676,close_distance_trash750.jpg,glass,no,no,No.,0.694,1428.8
1677,close_distance_trash750.jpg,trash,no,yes,Yes.,0.615,1428.8
1678,close_distance_trash750.jpg,metal scrap,no,no,No.,0.649,1428.8
1679,close_distance_trash750.jpg,plastic bag,no,no,No.,0.567,1428.8
1680,close_distance_trash750.jpg,trash pile,no,no,No.,0.549,1428.8
1681,close_distance_trash754.jpg,glass,yes,no,No.,0.435,1324.7
1682,close_distance_trash754.jpg,plastic wrapper,no,yes,Yes.,0.505,1324.7
1683,close_distance_trash754.jpg,plastic bag,no,yes,Yes.,0.445,1324.7
1684,close_distance_trash754.jpg,trash pile,no,yes,Yes.,0.485,1324.7
1685,close_distance_trash754.jpg,can,no,yes,Yes.,0.458,1324.7
1686,close_distance_trash754.jpg,plastic bottle,no,yes,Yes.,0.45,1324.7
1687,close_distance_trash754.jpg,metal scrap,no,no,No.,0.478,1324.7
1688,close_distance_trash754.jpg,trash,no,yes,Yes.,0.504,1324.7
1689,close_distance_trash76.jpg,plastic bag,yes,yes,Yes.,0.41,1325.3
1690,close_distance_trash76.jpg,plastic wrapper,yes,yes,Yes.,0.445,1325.3
1691,close_distance_trash76.jpg,trash,yes,yes,Yes.,0.435,1324.7
1692,close_distance_trash76.jpg,plastic bottle,no,no,No.,0.432,1325.3
1693,close_distance_trash76.jpg,glass,no,no,No.,0.433,1324.7
1694,close_distance_trash76.jpg,metal scrap,no,no,No.,0.449,1325.3
1695,close_distance_trash76.jpg,can,no,no,No.,0.418,1324.7
1696,close_distance_trash76.jpg,trash pile,no,yes,Yes.,0.432,1325.3
1697,close_distance_trash765.jpg,trash,yes,no,No.,0.552,1324.7
1698,close_distance_trash765.jpg,glass,no,yes,Yes.,0.566,1324.7
1699,close_distance_trash765.jpg,metal scrap,no,no,No.,0.543,1324.7
1700,close_distance_trash765.jpg,trash pile,no,no,No.,0.572,1324.7
1701,close_distance_trash765.jpg,can,no,yes,Yes.,0.549,1324.7
1702,close_distance_trash765.jpg,plastic bag,no,no,No.,0.59,1324.7
1703,close_distance_trash765.jpg,plastic wrapper,no,yes,Yes.,0.537,1324.7
1704,close_distance_trash765.jpg,plastic bottle,no,yes,Yes.,0.563,1324.7
1705,close_distance_trash766.jpg,plastic bottle,yes,yes,Yes.,0.564,1428.8
1706,close_distance_trash766.jpg,plastic wrapper,yes,yes,Yes.,0.524,1428.8
1707,close_distance_trash766.jpg,trash,no,yes,Yes.,0.546,1428.8
1708,close_distance_trash766.jpg,can,no,yes,Yes.,0.562,1428.8
1709,close_distance_trash766.jpg,glass,no,yes,Yes.,0.569,1428.8
1710,close_distance_trash766.jpg,plastic bag,no,no,No.,0.545,1428.8
1711,close_distance_trash766.jpg,metal scrap,no,yes,Yes.,0.551,1428.8
1712,close_distance_trash766.jpg,trash pile,no,yes,Yes.,0.51,1428.8
1713,close_distance_trash778.jpg,trash,yes,yes,Yes.,0.558,1428.8
1714,close_distance_trash778.jpg,metal scrap,no,no,No.,0.542,1428.8
1715,close_distance_trash778.jpg,plastic bottle,no,no,No.,0.581,1428.8
1716,close_distance_trash778.jpg,plastic bag,no,no,No.,0.524,1428.8
1717,close_distance_trash778.jpg,can,no,no,No.,0.56,1428.8
1718,close_distance_trash778.jpg,trash pile,no,no,No.,0.542,1428.8
1719,close_distance_trash778.jpg,plastic wrapper,no,no,No.,0.558,1428.8
1720,close_distance_trash778.jpg,glass,no,no,No.,0.557,1428.8
1721,close_distance_trash780.jpg,can,yes,yes,Yes.,0.552,1428.8
1722,close_distance_trash780.jpg,metal scrap,no,yes,Yes.,0.562,1428.8
1723,close_distance_trash780.jpg,plastic wrapper,no,no,No.,0.556,1428.8
1724,close_distance_trash780.jpg,glass,no,no,No.,0.52,1428.8
1725,close_distance_trash780.jpg,plastic bag,no,no,No.,0.571,1428.8
1726,close_distance_trash780.jpg,trash,no,yes,Yes.,0.551,1428.8
1727,close_distance_trash780.jpg,plastic bottle,no,no,No.,0.536,1428.8
1728,close_distance_trash780.jpg,trash pile,no,no,No.,0.566,1428.8
1729,close_distance_trash789.jpg,plastic bag,yes,yes,Yes.,0.455,1324.7
1730,close_distance_trash789.jpg,metal scrap,no,no,No.,0.457,1324.7
1731,close_distance_trash789.jpg,trash pile,no,no,No.,0.481,1324.7
1732,close_distance_trash789.jpg,trash,no,yes,Yes.,0.454,1324.7
1733,close_distance_trash789.jpg,plastic bottle,no,no,No.,0.411,1324.7
1734,close_distance_trash789.jpg,glass,no,no,No.,0.409,1324.7
1735,close_distance_trash789.jpg,can,no,no,No.,0.461,1324.7
1736,close_distance_trash789.jpg,plastic wrapper,no,yes,Yes.,0.454,1324.7
1737,close_distance_trash79.jpg,plastic bottle,yes,yes,Yes.,0.427,1324.7
1738,close_distance_trash79.jpg,plastic bag,no,yes,Yes.,0.444,1324.7
1739,close_distance_trash79.jpg,trash,no,yes,Yes.,0.414,1324.7
1740,close_distance_trash79.jpg,glass,no,no,No.,0.435,1324.7
1741,close_distance_trash79.jpg,plastic wrapper,no,yes,Yes.,0.426,1324.7
1742,close_distance_trash79.jpg,can,no,yes,Yes.,0.423,1324.7
1743,close_distance_trash79.jpg,metal scrap,no,no,No.,0.453,1324.7
1744,close_distance_trash79.jpg,trash pile,no,yes,Yes.,0.419,1324.7
1745,close_distance_trash808.jpg,metal scrap,yes,no,No.,0.465,1324.7
1746,close_distance_trash808.jpg,plastic bottle,no,no,No.,0.519,1324.7
1747,close_distance_trash808.jpg,trash pile,no,no,No.,0.452,1324.7
1748,close_distance_trash808.jpg,plastic bag,no,no,No.,0.478,1324.7
1749,close_distance_trash808.jpg,glass,no,no,No.,0.466,1324.7
1750,close_distance_trash808.jpg,can,no,yes,Yes.,0.45,1324.7
1751,close_distance_trash808.jpg,trash,no,no,No.,0.451,1324.7
1752,close_distance_trash808.jpg,plastic wrapper,no,no,No.,0.463,1324.7
1753,close_distance_trash82.jpg,plastic wrapper,yes,yes,Yes.,0.422,1325.3
1754,close_distance_trash82.jpg,metal scrap,no,yes,Yes.,0.444,1325.3
1755,close_distance_trash82.jpg,plastic bag,no,no,No.,0.461,1325.3
1756,close_distance_trash82.jpg,glass,no,no,No.,0.425,1324.7
1757,close_distance_trash82.jpg,plastic bottle,no,no,No.,0.415,1325.3
1758,close_distance_trash82.jpg,trash pile,no,yes,Yes.,0.398,1325.3
1759,close_distance_trash82.jpg,can,no,no,No.,0.434,1324.7
1760,close_distance_trash82.jpg,trash,no,no,No.,0.419,1324.7
1761,close_distance_trash826.jpg,plastic bag,yes,yes,Yes.,0.457,1324.7
1762,close_distance_trash826.jpg,plastic wrapper,no,yes,Yes.,0.485,1324.7
1763,close_distance_trash826.jpg,trash pile,no,yes,Yes.,0.427,1324.7
1764,close_distance_trash826.jpg,plastic bottle,no,no,No.,0.413,1324.7
1765,close_distance_trash826.jpg,can,no,no,No.,0.44,1324.7
1766,close_distance_trash826.jpg,metal scrap,no,no,No.,0.404,1324.7
1767,close_distance_trash826.jpg,trash,no,yes,Yes.,0.412,1324.7
1768,close_distance_trash826.jpg,glass,no,no,No.,0.463,1324.7
1769,close_distance_trash827.jpg,plastic bottle,yes,yes,Yes.,0.6,1428.8
1770,close_distance_trash827.jpg,metal scrap,no,yes,Yes.,0.615,1428.8
1771,close_distance_trash827.jpg,trash pile,no,yes,Yes.,0.588,1428.8
1772,close_distance_trash827.jpg,can,no,yes,Yes.,0.558,1428.8
1773,close_distance_trash827.jpg,trash,no,yes,Yes.,0.566,1428.8
1774,close_distance_trash827.jpg,plastic wrapper,no,no,No.,0.571,1428.8
1775,close_distance_trash827.jpg,plastic bag,no,no,No.,0.616,1428.8
1776,close_distance_trash827.jpg,glass,no,no,No.,0.56,1428.8
1777,close_distance_trash83.jpg,plastic wrapper,yes,no,No.,0.438,1325.3
1778,close_distance_trash83.jpg,trash,yes,yes,Yes.,0.417,1324.7
1779,close_distance_trash83.jpg,plastic bottle,no,no,No.,0.472,1325.3
1780,close_distance_trash83.jpg,glass,no,no,No.,0.572,1324.7
1781,close_distance_trash83.jpg,metal scrap,no,yes,Yes.,0.618,1325.3
1782,close_distance_trash83.jpg,plastic bag,no,no,No.,0.515,1325.3
1783,close_distance_trash83.jpg,can,no,no,No.,0.419,1324.7
1784,close_distance_trash83.jpg,trash pile,no,yes,Yes.,0.459,1325.3
1785,close_distance_trash838.jpg,plastic wrapper,yes,yes,Yes.,0.545,1324.7
1786,close_distance_trash838.jpg,trash,yes,no,No.,0.568,1324.7
1787,close_distance_trash838.jpg,can,no,no,No.,0.551,1324.7
1788,close_distance_trash838.jpg,metal scrap,no,no,No.,0.54,1324.7
1789,close_distance_trash838.jpg,trash pile,no,no,No.,0.508,1324.7
1790,close_distance_trash838.jpg,plastic bag,no,no,No.,0.554,1324.7
1791,close_distance_trash838.jpg,glass,no,yes,Yes.,0.561,1324.7
1792,close_distance_trash838.jpg,plastic bottle,no,no,No.,0.558,1324.7
1793,close_distance_trash846.jpg,can,yes,no,No.,0.542,1428.8
1794,close_distance_trash846.jpg,plastic bag,yes,no,No.,0.543,1428.8
1795,close_distance_trash846.jpg,trash pile,yes,yes,Yes.,0.551,1428.8
1796,close_distance_trash846.jpg,trash,yes,yes,Yes.,0.586,1428.8
1797,close_distance_trash846.jpg,plastic wrapper,no,yes,Yes.,0.613,1428.8
