question_id,image,cls,label,pred,response,inference_s,vram_mb
2257,far_distance_trash249.jpg,plastic wrapper,yes,yes,Yes.,0.409,8209.8
2258,far_distance_trash249.jpg,trash,no,yes,Yes.,0.412,8209.8
2259,far_distance_trash249.jpg,plastic bag,no,yes,Yes.,0.413,8209.8
2260,far_distance_trash249.jpg,trash pile,no,yes,Yes.,0.399,8209.8
2261,far_distance_trash249.jpg,plastic bottle,no,yes,Yes.,0.384,8209.8
2262,far_distance_trash249.jpg,can,no,no,No,0.337,8209.8
2263,far_distance_trash249.jpg,glass,no,no,No,0.338,8209.8
2264,far_distance_trash249.jpg,metal scrap,no,yes,Yes.,0.435,8209.8
2265,far_distance_trash250.jpg,can,yes,yes,Yes.,0.384,8209.8
2266,far_distance_trash250.jpg,plastic wrapper,yes,yes,Yes.,0.382,8209.8
2267,far_distance_trash250.jpg,trash,no,yes,Yes.,0.384,8209.8
2268,far_distance_trash250.jpg,plastic bottle,no,yes,Yes.,0.395,8209.8
2269,far_distance_trash250.jpg,trash pile,no,no,No.,0.384,8209.8
2270,far_distance_trash250.jpg,plastic bag,no,yes,Yes.,0.384,8209.8
2271,far_distance_trash250.jpg,glass,no,no,No,0.348,8209.8
2272,far_distance_trash250.jpg,metal scrap,no,yes,Yes.,0.425,8209.8
2273,far_distance_trash251.jpg,plastic bottle,yes,yes,Yes.,0.398,8209.8
2274,far_distance_trash251.jpg,trash,no,yes,Yes.,0.399,8209.8
2275,far_distance_trash251.jpg,can,no,yes,Yes.,0.396,8209.8
2276,far_distance_trash251.jpg,trash pile,no,yes,Yes.,0.363,8209.8
2277,far_distance_trash251.jpg,plastic wrapper,no,yes,Yes.,0.379,8209.8
2278,far_distance_trash251.jpg,glass,no,no,No.,0.393,8209.8
2279,far_distance_trash251.jpg,plastic bag,no,yes,Yes.,0.386,8209.8
2280,far_distance_trash251.jpg,metal scrap,no,yes,Yes.,0.391,8209.8
2281,far_distance_trash252.jpg,can,yes,yes,Yes.,0.381,8209.8
2282,far_distance_trash252.jpg,trash,no,yes,Yes.,0.407,8209.8
2283,far_distance_trash252.jpg,plastic bottle,no,yes,Yes.,0.368,8209.8
2284,far_distance_trash252.jpg,plastic wrapper,no,yes,Yes.,0.369,8209.8
2285,far_distance_trash252.jpg,trash pile,no,no,No.,0.361,8209.8
2286,far_distance_trash252.jpg,plastic bag,no,no,No.,0.403,8209.8
2287,far_distance_trash252.jpg,glass,no,no,No.,0.384,8209.8
2288,far_distance_trash252.jpg,metal scrap,no,yes,Yes.,0.384,8209.8
2289,far_distance_trash253.jpg,trash,yes,yes,Yes.,0.399,8209.8
2290,far_distance_trash253.jpg,plastic bottle,no,yes,Yes.,0.408,8209.8
2291,far_distance_trash253.jpg,plastic wrapper,no,yes,Yes.,0.369,8209.8
2292,far_distance_trash253.jpg,plastic bag,no,yes,Yes.,0.397,8209.8
2293,far_distance_trash253.jpg,trash pile,no,yes,Yes.,0.384,8209.8
2294,far_distance_trash253.jpg,can,no,yes,Yes.,0.391,8209.8
2295,far_distance_trash253.jpg,glass,no,yes,Yes.,0.387,8209.8
2296,far_distance_trash253.jpg,metal scrap,no,yes,Yes.,0.401,8209.8
2297,far_distance_trash255.jpg,can,yes,yes,Yes.,0.379,8209.8
2298,far_distance_trash255.jpg,trash,no,yes,Yes.,0.398,8209.8
2299,far_distance_trash255.jpg,plastic bottle,no,no,No,0.336,8209.8
2300,far_distance_trash255.jpg,plastic wrapper,no,no,No,0.335,8209.8
2301,far_distance_trash255.jpg,trash pile,no,no,No,0.355,8209.8
2302,far_distance_trash255.jpg,plastic bag,no,no,No,0.344,8209.8
2303,far_distance_trash255.jpg,glass,no,no,No,0.335,8209.8
2304,far_distance_trash255.jpg,metal scrap,no,no,No,0.357,8209.8
2305,far_distance_trash256.jpg,plastic bag,yes,yes,yes,0.338,8209.8
2306,far_distance_trash256.jpg,trash,no,yes,Yes.,0.397,8209.8
2307,far_distance_trash256.jpg,trash pile,no,no,No,0.351,8209.8
2308,far_distance_trash256.jpg,plastic wrapper,no,yes,yes,0.336,8209.8
2309,far_distance_trash256.jpg,plastic bottle,no,yes,yes,0.356,8209.8
2310,far_distance_trash256.jpg,can,no,no,no,0.341,8209.8
2311,far_distance_trash256.jpg,metal scrap,no,no,no,0.34,8209.8
2312,far_distance_trash256.jpg,glass,no,yes,yes,0.357,8209.8
2313,far_distance_trash257.jpg,can,yes,no,no,0.33,8209.8
2314,far_distance_trash257.jpg,trash,no,no,No,0.375,8209.8
2315,far_distance_trash257.jpg,plastic bottle,no,no,no,0.341,8209.8
2316,far_distance_trash257.jpg,plastic wrapper,no,no,no,0.335,8209.8
2317,far_distance_trash257.jpg,trash pile,no,no,no,0.38,8209.8
2318,far_distance_trash257.jpg,plastic bag,no,no,no,0.32,8209.8
2319,far_distance_trash257.jpg,glass,no,no,no,0.326,8209.8
2320,far_distance_trash257.jpg,metal scrap,no,no,No,0.333,8209.8
2321,far_distance_trash258.jpg,trash,yes,yes,yes,0.322,8209.8
2322,far_distance_trash258.jpg,plastic bottle,no,no,no,0.336,8209.8
2323,far_distance_trash258.jpg,plastic wrapper,no,yes,yes,0.332,8209.8
2324,far_distance_trash258.jpg,plastic bag,no,no,no,0.335,8209.8
2325,far_distance_trash258.jpg,trash pile,no,no,no,0.352,8209.8
2326,far_distance_trash258.jpg,can,no,no,no,0.354,8209.8
2327,far_distance_trash258.jpg,glass,no,no,no,0.357,8209.8
2328,far_distance_trash258.jpg,metal scrap,no,yes,yes,0.347,8209.8
2329,far_distance_trash259.jpg,can,yes,no,No.,0.402,8209.8
2330,far_distance_trash259.jpg,trash,no,yes,Yes.,0.396,8209.8
2331,far_distance_trash259.jpg,plastic bottle,no,yes,Yes.,0.388,8209.8
2332,far_distance_trash259.jpg,plastic wrapper,no,yes,Yes.,0.397,8209.8
2333,far_distance_trash259.jpg,trash pile,no,no,No.,0.415,8209.8
2334,far_distance_trash259.jpg,plastic bag,no,yes,Yes.,0.372,8209.8
2335,far_distance_trash259.jpg,glass,no,no,No.,0.42,8209.8
2336,far_distance_trash259.jpg,metal scrap,no,yes,Yes.,0.412,8209.8
2337,far_distance_trash26.jpg,plastic bottle,yes,yes,yes,0.353,8209.8
2338,far_distance_trash26.jpg,can,yes,no,no,0.339,8209.8
2339,far_distance_trash26.jpg,trash,no,yes,Yes.,0.393,8209.8
2340,far_distance_trash26.jpg,trash pile,no,yes,Yes.,0.383,8209.8
2341,far_distance_trash26.jpg,plastic wrapper,no,yes,yes,0.333,8209.8
2342,far_distance_trash26.jpg,plastic bag,no,no,no,0.344,8209.8
2343,far_distance_trash26.jpg,glass,no,no,no,0.337,8209.8
2344,far_distance_trash26.jpg,metal scrap,no,yes,Yes.,0.403,8209.8
2345,far_distance_trash260.jpg,trash,yes,yes,Yes.,0.411,8209.8
2346,far_distance_trash260.jpg,plastic bottle,no,yes,Yes.,0.4,8209.8
2347,far_distance_trash260.jpg,plastic wrapper,no,yes,Yes.,0.394,8209.8
2348,far_distance_trash260.jpg,plastic bag,no,yes,Yes.,0.412,8209.8
2349,far_distance_trash260.jpg,trash pile,no,yes,Yes.,0.442,8209.8
2350,far_distance_trash260.jpg,can,no,no,No,0.372,8209.8
2351,far_distance_trash260.jpg,glass,no,no,No,0.346,8209.8
2352,far_distance_trash260.jpg,metal scrap,no,yes,Yes.,0.418,8209.8
2353,far_distance_trash261.jpg,trash,yes,yes,Yes.,0.44,8209.8
2354,far_distance_trash261.jpg,plastic bottle,no,no,No,0.359,8209.8
2355,far_distance_trash261.jpg,plastic wrapper,no,yes,Yes.,0.386,8209.8
2356,far_distance_trash261.jpg,plastic bag,no,yes,Yes.,0.406,8209.8
2357,far_distance_trash261.jpg,trash pile,no,no,No,0.324,8209.8
2358,far_distance_trash261.jpg,can,no,no,no,0.322,8209.8
2359,far_distance_trash261.jpg,glass,no,no,No,0.353,8209.8
2360,far_distance_trash261.jpg,metal scrap,no,no,No,0.332,8209.8
2361,far_distance_trash263.jpg,plastic wrapper,yes,yes,Yes.,0.373,8209.8
2362,far_distance_trash263.jpg,trash,no,yes,Yes.,0.409,8209.8
2363,far_distance_trash263.jpg,plastic bag,no,no,No.,0.41,8209.8
2364,far_distance_trash263.jpg,trash pile,no,no,No.,0.403,8209.8
2365,far_distance_trash263.jpg,plastic bottle,no,no,No.,0.387,8209.8
2366,far_distance_trash263.jpg,can,no,no,No.,0.386,8209.8
2367,far_distance_trash263.jpg,glass,no,no,No.,0.388,8209.8
2368,far_distance_trash263.jpg,metal scrap,no,yes,Yes.,0.395,8209.8
2369,far_distance_trash264.jpg,plastic bag,yes,yes,Yes.,0.417,8209.8
2370,far_distance_trash264.jpg,plastic wrapper,yes,yes,Yes.,0.387,8209.8
2371,far_distance_trash264.jpg,trash,no,yes,Yes.,0.399,8209.8
2372,far_distance_trash264.jpg,trash pile,no,yes,Yes.,0.386,8209.8
2373,far_distance_trash264.jpg,plastic bottle,no,yes,Yes.,0.406,8209.8
2374,far_distance_trash264.jpg,can,no,no,No.,0.407,8209.8
2375,far_distance_trash264.jpg,glass,no,no,No,0.349,8209.8
2376,far_distance_trash264.jpg,metal scrap,no,no,No.,0.383,8209.8
2377,far_distance_trash266.jpg,trash,yes,yes,Yes.,0.392,8209.8
2378,far_distance_trash266.jpg,plastic bottle,no,yes,Yes.,0.368,8209.8
2379,far_distance_trash266.jpg,plastic wrapper,no,yes,Yes.,0.365,8209.8
2380,far_distance_trash266.jpg,plastic bag,no,no,No,0.342,8209.8
2381,far_distance_trash266.jpg,trash pile,no,no,No,0.329,8209.8
2382,far_distance_trash266.jpg,can,no,yes,Yes.,0.448,8209.8
2383,far_distance_trash266.jpg,glass,no,no,No,0.345,8209.8
2384,far_distance_trash266.jpg,metal scrap,no,no,No.,0.401,8209.8
2385,far_distance_trash268.jpg,plastic wrapper,yes,yes,Yes.,0.381,8209.8
2386,far_distance_trash268.jpg,trash,no,yes,Yes.,0.423,8209.8
2387,far_distance_trash268.jpg,plastic bag,no,yes,Yes.,0.382,8209.8
2388,far_distance_trash268.jpg,trash pile,no,no,No.,0.403,8209.8
2389,far_distance_trash268.jpg,plastic bottle,no,yes,Yes.,0.375,8209.8
2390,far_distance_trash268.jpg,can,no,no,No,0.339,8209.8
2391,far_distance_trash268.jpg,glass,no,yes,Yes.,0.408,8209.8
2392,far_distance_trash268.jpg,metal scrap,no,no,No.,0.376,8209.8
2393,far_distance_trash27.jpg,plastic wrapper,yes,yes,Yes.,0.399,8209.8
2394,far_distance_trash27.jpg,trash,no,yes,Yes.,0.412,8209.8
2395,far_distance_trash27.jpg,plastic bag,no,yes,Yes.,0.375,8209.8
2396,far_distance_trash27.jpg,trash pile,no,no,No.,0.373,8209.8
2397,far_distance_trash27.jpg,plastic bottle,no,yes,Yes.,0.386,8209.8
2398,far_distance_trash27.jpg,can,no,no,No,0.321,8209.8
2399,far_distance_trash27.jpg,glass,no,no,No,0.337,8209.8
2400,far_distance_trash27.jpg,metal scrap,no,no,No,0.336,8209.8
2401,far_distance_trash270.jpg,trash,yes,yes,Yes.,0.396,8209.8
2402,far_distance_trash270.jpg,plastic bottle,no,no,No.,0.387,8209.8
2403,far_distance_trash270.jpg,plastic wrapper,no,yes,Yes.,0.362,8209.8
2404,far_distance_trash270.jpg,plastic bag,no,yes,Yes.,0.465,8209.8
2405,far_distance_trash270.jpg,trash pile,no,no,No.,0.391,8209.8
2406,far_distance_trash270.jpg,can,no,no,No.,0.41,8209.8
2407,far_distance_trash270.jpg,glass,no,no,No.,0.377,8209.8
2408,far_distance_trash270.jpg,metal scrap,no,no,No.,0.417,8209.8
2409,far_distance_trash275.jpg,trash,yes,yes,Yes.,0.401,8209.8
2410,far_distance_trash275.jpg,plastic bottle,no,yes,yes,0.33,8209.8
2411,far_distance_trash275.jpg,plastic wrapper,no,yes,yes,0.345,8209.8
2412,far_distance_trash275.jpg,plastic bag,no,yes,yes,0.368,8209.8
2413,far_distance_trash275.jpg,trash pile,no,no,No,0.354,8209.8
2414,far_distance_trash275.jpg,can,no,yes,yes,0.352,8209.8
2415,far_distance_trash275.jpg,glass,no,no,No,0.34,8209.8
2416,far_distance_trash275.jpg,metal scrap,no,yes,Yes.,0.395,8209.8
2417,far_distance_trash277.jpg,plastic bottle,yes,yes,Yes.,0.438,8209.8
2418,far_distance_trash277.jpg,trash,yes,yes,Yes.,0.375,8209.8
2419,far_distance_trash277.jpg,plastic wrapper,no,yes,Yes.,0.379,8209.8
2420,far_distance_trash277.jpg,trash pile,no,no,No,0.327,8209.8
2421,far_distance_trash277.jpg,can,no,yes,Yes.,0.382,8209.8
2422,far_distance_trash277.jpg,plastic bag,no,yes,Yes.,0.394,8209.8
2423,far_distance_trash277.jpg,glass,no,no,No.,0.359,8209.8
2424,far_distance_trash277.jpg,metal scrap,no,yes,Yes.,0.391,8209.8
2425,far_distance_trash278.jpg,plastic bottle,yes,yes,Yes.,0.379,8209.8
2426,far_distance_trash278.jpg,trash,no,yes,Yes.,0.396,8209.8
2427,far_distance_trash278.jpg,can,no,no,No.,0.375,8209.8
2428,far_distance_trash278.jpg,trash pile,no,no,No.,0.398,8209.8
2429,far_distance_trash278.jpg,plastic wrapper,no,no,No.,0.405,8209.8
2430,far_distance_trash278.jpg,glass,no,yes,Yes.,0.41,8209.8
2431,far_distance_trash278.jpg,plastic bag,no,no,No.,0.372,8209.8
2432,far_distance_trash278.jpg,metal scrap,no,no,No.,0.409,8209.8
2433,far_distance_trash279.jpg,trash,yes,yes,Yes.,0.391,8209.8
2434,far_distance_trash279.jpg,plastic bottle,no,yes,Yes.,0.389,8209.8
2435,far_distance_trash279.jpg,plastic wrapper,no,yes,Yes.,0.375,8209.8
2436,far_distance_trash279.jpg,plastic bag,no,yes,Yes.,0.381,8209.8
2437,far_distance_trash279.jpg,trash pile,no,no,No.,0.409,8209.8
2438,far_distance_trash279.jpg,can,no,no,No.,0.377,8209.8
2439,far_distance_trash279.jpg,glass,no,no,No.,0.399,8209.8
2440,far_distance_trash279.jpg,metal scrap,no,no,No.,0.394,8209.8
2441,far_distance_trash28.jpg,trash,yes,yes,Yes.,0.422,8209.8
2442,far_distance_trash28.jpg,plastic bottle,no,no,no,0.337,8209.8
2443,far_distance_trash28.jpg,plastic wrapper,no,yes,yes,0.334,8209.8
2444,far_distance_trash28.jpg,plastic bag,no,no,no,0.36,8209.8
2445,far_distance_trash28.jpg,trash pile,no,no,No,0.326,8209.8
2446,far_distance_trash28.jpg,can,no,yes,Yes.,0.394,8209.8
2447,far_distance_trash28.jpg,glass,no,no,no,0.365,8209.8
2448,far_distance_trash28.jpg,metal scrap,no,no,No,0.352,8209.8
2449,far_distance_trash282.jpg,can,yes,no,no,0.356,8209.8
2450,far_distance_trash282.jpg,trash,no,yes,yes,0.338,8209.8
2451,far_distance_trash282.jpg,plastic bottle,no,yes,yes,0.344,8209.8
2452,far_distance_trash282.jpg,plastic wrapper,no,yes,yes,0.351,8209.8
2453,far_distance_trash282.jpg,trash pile,no,no,no,0.337,8209.8
2454,far_distance_trash282.jpg,plastic bag,no,no,no,0.35,8209.8
2455,far_distance_trash282.jpg,glass,no,no,no,0.33,8209.8
2456,far_distance_trash282.jpg,metal scrap,no,yes,yes,0.328,8209.8
2457,far_distance_trash283.jpg,plastic wrapper,yes,yes,Yes.,0.389,8209.8
2458,far_distance_trash283.jpg,trash,no,yes,Yes.,0.388,8209.8
2459,far_distance_trash283.jpg,plastic bag,no,yes,Yes.,0.378,8209.8
2460,far_distance_trash283.jpg,trash pile,no,yes,Yes.,0.407,8209.8
2461,far_distance_trash283.jpg,plastic bottle,no,yes,Yes.,0.419,8209.8
2462,far_distance_trash283.jpg,can,no,yes,Yes.,0.407,8209.8
2463,far_distance_trash283.jpg,glass,no,no,No,0.346,8209.8
2464,far_distance_trash283.jpg,metal scrap,no,yes,Yes.,0.391,8209.8
2465,far_distance_trash284.jpg,plastic bottle,yes,yes,Yes.,0.376,8209.8
2466,far_distance_trash284.jpg,trash,no,yes,Yes.,0.404,8209.8
2467,far_distance_trash284.jpg,can,no,yes,Yes.,0.401,8209.8
2468,far_distance_trash284.jpg,trash pile,no,yes,Yes.,0.362,8209.8
2469,far_distance_trash284.jpg,plastic wrapper,no,yes,Yes.,0.388,8209.8
2470,far_distance_trash284.jpg,glass,no,no,No.,0.372,8209.8
2471,far_distance_trash284.jpg,plastic bag,no,yes,Yes.,0.383,8209.8
2472,far_distance_trash284.jpg,metal scrap,no,yes,Yes.,0.401,8209.8
2473,far_distance_trash287.jpg,glass,yes,no,No,0.335,8209.8
2474,far_distance_trash287.jpg,trash,no,yes,Yes.,0.391,8209.8
2475,far_distance_trash287.jpg,plastic bottle,no,yes,Yes.,0.367,8209.8
2476,far_distance_trash287.jpg,can,no,no,no,0.324,8209.8
2477,far_distance_trash287.jpg,plastic wrapper,no,yes,Yes.,0.398,8209.8
2478,far_distance_trash287.jpg,trash pile,no,yes,Yes.,0.403,8209.8
2479,far_distance_trash287.jpg,metal scrap,no,yes,Yes.,0.39,8209.8
2480,far_distance_trash287.jpg,plastic bag,no,yes,Yes.,0.446,8209.8
2481,far_distance_trash29.jpg,plastic wrapper,yes,yes,Yes.,0.38,8209.8
2482,far_distance_trash29.jpg,trash,no,yes,Yes.,0.374,8209.8
2483,far_distance_trash29.jpg,plastic bag,no,yes,Yes.,0.384,8209.8
2484,far_distance_trash29.jpg,trash pile,no,yes,Yes.,0.4,8209.8
2485,far_distance_trash29.jpg,plastic bottle,no,yes,Yes.,0.43,8209.8
2486,far_distance_trash29.jpg,can,no,yes,Yes.,0.396,8209.8
2487,far_distance_trash29.jpg,glass,no,yes,Yes.,0.4,8209.8
2488,far_distance_trash29.jpg,metal scrap,no,yes,Yes.,0.356,8209.8
2489,far_distance_trash290.jpg,trash,yes,yes,Yes.,0.355,8209.8
2490,far_distance_trash290.jpg,plastic bottle,no,yes,Yes.,0.39,8209.8
2491,far_distance_trash290.jpg,plastic wrapper,no,yes,Yes.,0.406,8209.8
2492,far_distance_trash290.jpg,plastic bag,no,yes,Yes.,0.391,8209.8
2493,far_distance_trash290.jpg,trash pile,no,yes,Yes.,0.392,8209.8
2494,far_distance_trash290.jpg,can,no,no,No,0.333,8209.8
2495,far_distance_trash290.jpg,glass,no,no,No.,0.367,8209.8
2496,far_distance_trash290.jpg,metal scrap,no,yes,Yes.,0.383,8209.8
2497,far_distance_trash291.jpg,plastic wrapper,yes,yes,yes,0.341,8209.8
2498,far_distance_trash291.jpg,trash,no,yes,yes,0.354,8209.8
2499,far_distance_trash291.jpg,plastic bag,no,yes,yes,0.345,8209.8
2500,far_distance_trash291.jpg,trash pile,no,no,no,0.338,8209.8
2501,far_distance_trash291.jpg,plastic bottle,no,no,no,0.362,8209.8
2502,far_distance_trash291.jpg,can,no,no,no,0.338,8209.8
2503,far_distance_trash291.jpg,glass,no,yes,yes,0.33,8209.8
2504,far_distance_trash291.jpg,metal scrap,no,no,no,0.332,8209.8
2505,far_distance_trash292.jpg,can,yes,yes,yes,0.348,8209.8
2506,far_distance_trash292.jpg,trash,no,yes,Yes.,0.403,8209.8
2507,far_distance_trash292.jpg,plastic bottle,no,yes,yes,0.344,8209.8
2508,far_distance_trash292.jpg,plastic wrapper,no,no,no,0.355,8209.8
2509,far_distance_trash292.jpg,trash pile,no,no,No,0.33,8209.8
2510,far_distance_trash292.jpg,plastic bag,no,no,no,0.324,8209.8
2511,far_distance_trash292.jpg,glass,no,no,no,0.349,8209.8
2512,far_distance_trash292.jpg,metal scrap,no,yes,Yes.,0.394,8209.8
2513,far_distance_trash293.jpg,trash,yes,yes,Yes.,0.459,8209.8
2514,far_distance_trash293.jpg,plastic bottle,no,yes,Yes.,0.404,8209.8
2515,far_distance_trash293.jpg,plastic wrapper,no,yes,Yes.,0.429,8209.8
2516,far_distance_trash293.jpg,plastic bag,no,yes,Yes.,0.414,8209.8
2517,far_distance_trash293.jpg,trash pile,no,yes,Yes.,0.448,8209.8
2518,far_distance_trash293.jpg,can,no,no,No,0.361,8209.8
2519,far_distance_trash293.jpg,glass,no,no,No,0.338,8209.8
2520,far_distance_trash293.jpg,metal scrap,no,yes,Yes.,0.415,8209.8
2521,far_distance_trash295.jpg,trash,yes,yes,yes,0.335,8209.8
2522,far_distance_trash295.jpg,plastic bottle,no,yes,yes,0.334,8209.8
2523,far_distance_trash295.jpg,plastic wrapper,no,yes,yes,0.352,8209.8
2524,far_distance_trash295.jpg,plastic bag,no,no,no,0.324,8209.8
2525,far_distance_trash295.jpg,trash pile,no,no,no,0.347,8209.8
2526,far_distance_trash295.jpg,can,no,yes,yes,0.326,8209.8
2527,far_distance_trash295.jpg,glass,no,no,no,0.368,8209.8
2528,far_distance_trash295.jpg,metal scrap,no,yes,yes,0.345,8209.8
2529,far_distance_trash296.jpg,plastic wrapper,yes,yes,Yes.,0.406,8209.8
2530,far_distance_trash296.jpg,trash,no,yes,Yes.,0.393,8209.8
2531,far_distance_trash296.jpg,plastic bag,no,yes,Yes.,0.398,8209.8
2532,far_distance_trash296.jpg,trash pile,no,no,No.,0.407,8209.8
2533,far_distance_trash296.jpg,plastic bottle,no,yes,Yes.,0.418,8209.8
2534,far_distance_trash296.jpg,can,no,yes,Yes.,0.416,8209.8
2535,far_distance_trash296.jpg,glass,no,no,No.,0.416,8209.8
2536,far_distance_trash296.jpg,metal scrap,no,yes,Yes.,0.411,8209.8
2537,far_distance_trash298.jpg,can,yes,yes,Yes.,0.404,8209.8
2538,far_distance_trash298.jpg,trash,no,yes,Yes.,0.401,8209.8
2539,far_distance_trash298.jpg,plastic bottle,no,yes,Yes.,0.383,8209.8
2540,far_distance_trash298.jpg,plastic wrapper,no,yes,Yes.,0.401,8209.8
2541,far_distance_trash298.jpg,trash pile,no,no,No.,0.401,8209.8
2542,far_distance_trash298.jpg,plastic bag,no,yes,Yes.,0.426,8209.8
2543,far_distance_trash298.jpg,glass,no,yes,Yes.,0.395,8209.8
2544,far_distance_trash298.jpg,metal scrap,no,yes,Yes.,0.411,8209.8
2545,far_distance_trash299.jpg,can,yes,yes,Yes.,0.386,8209.8
2546,far_distance_trash299.jpg,trash,no,yes,Yes.,0.386,8209.8
2547,far_distance_trash299.jpg,plastic bottle,no,yes,Yes.,0.425,8209.8
2548,far_distance_trash299.jpg,plastic wrapper,no,yes,Yes.,0.403,8209.8
2549,far_distance_trash299.jpg,trash pile,no,no,No.,0.412,8209.8
2550,far_distance_trash299.jpg,plastic bag,no,no,No,0.392,8209.8
2551,far_distance_trash299.jpg,glass,no,no,No,0.353,8209.8
2552,far_distance_trash299.jpg,metal scrap,no,no,No.,0.44,8209.8
2553,far_distance_trash30.jpg,plastic wrapper,yes,yes,Yes.,0.397,8209.8
2554,far_distance_trash30.jpg,trash,no,yes,Yes.,0.388,8209.8
2555,far_distance_trash30.jpg,plastic bag,no,yes,Yes.,0.381,8209.8
2556,far_distance_trash30.jpg,trash pile,no,yes,Yes.,0.408,8209.8
2557,far_distance_trash30.jpg,plastic bottle,no,yes,Yes.,0.387,8209.8
2558,far_distance_trash30.jpg,can,no,no,No.,0.378,8209.8
2559,far_distance_trash30.jpg,glass,no,no,No.,0.385,8209.8
2560,far_distance_trash30.jpg,metal scrap,no,no,No.,0.398,8209.8
2561,far_distance_trash301.jpg,trash,yes,yes,Yes.,0.403,8209.8
2562,far_distance_trash301.jpg,plastic bottle,no,yes,Yes.,0.429,8209.8
2563,far_distance_trash301.jpg,plastic wrapper,no,yes,Yes.,0.406,8209.8
2564,far_distance_trash301.jpg,plastic bag,no,yes,Yes.,0.394,8209.8
2565,far_distance_trash301.jpg,trash pile,no,yes,Yes.,0.373,8209.8
2566,far_distance_trash301.jpg,can,no,yes,Yes.,0.382,8209.8
2567,far_distance_trash301.jpg,glass,no,no,No.,0.388,8209.8
2568,far_distance_trash301.jpg,metal scrap,no,yes,Yes.,0.4,8209.8
2569,far_distance_trash302.jpg,trash,yes,yes,Yes.,0.408,8209.8
2570,far_distance_trash302.jpg,plastic bottle,no,yes,Yes.,0.4,8209.8
2571,far_distance_trash302.jpg,plastic wrapper,no,yes,Yes.,0.423,8209.8
2572,far_distance_trash302.jpg,plastic bag,no,no,No.,0.396,8209.8
2573,far_distance_trash302.jpg,trash pile,no,no,No.,0.418,8209.8
2574,far_distance_trash302.jpg,can,no,yes,Yes.,0.407,8209.8
2575,far_distance_trash302.jpg,glass,no,yes,Yes.,0.412,8209.8
2576,far_distance_trash302.jpg,metal scrap,no,no,No.,0.399,8209.8
2577,far_distance_trash305.jpg,plastic bottle,yes,yes,Yes.,0.378,8209.8
2578,far_distance_trash305.jpg,trash,no,yes,Yes.,0.399,8209.8
2579,far_distance_trash305.jpg,can,no,no,No,0.335,8209.8
2580,far_distance_trash305.jpg,trash pile,no,no,No,0.34,8209.8
2581,far_distance_trash305.jpg,plastic wrapper,no,yes,Yes.,0.42,8209.8
2582,far_distance_trash305.jpg,glass,no,yes,Yes.,0.391,8209.8
2583,far_distance_trash305.jpg,plastic bag,no,yes,Yes.,0.409,8209.8
2584,far_distance_trash305.jpg,metal scrap,no,no,No.,0.395,8209.8
2585,far_distance_trash306.jpg,can,yes,yes,yes,0.361,8209.8
2586,far_distance_trash306.jpg,trash,no,yes,Yes.,0.377,8209.8
2587,far_distance_trash306.jpg,plastic bottle,no,yes,Yes.,0.388,8209.8
2588,far_distance_trash306.jpg,plastic wrapper,no,yes,Yes.,0.436,8209.8
2589,far_distance_trash306.jpg,trash pile,no,no,No,0.341,8209.8
2590,far_distance_trash306.jpg,plastic bag,no,yes,Yes.,0.415,8209.8
2591,far_distance_trash306.jpg,glass,no,no,no,0.321,8209.8
2592,far_distance_trash306.jpg,metal scrap,no,yes,Yes.,0.436,8209.8
2593,far_distance_trash308.jpg,can,yes,no,no,0.359,8209.8
2594,far_distance_trash308.jpg,trash,no,yes,Yes.,0.414,8209.8
2595,far_distance_trash308.jpg,plastic bottle,no,yes,yes,0.338,8209.8
2596,far_distance_trash308.jpg,plastic wrapper,no,yes,yes,0.364,8209.8
2597,far_distance_trash308.jpg,trash pile,no,no,no,0.32,8209.8
2598,far_distance_trash308.jpg,plastic bag,no,no,no,0.328,8209.8
2599,far_distance_trash308.jpg,glass,no,yes,yes,0.368,8209.8
2600,far_distance_trash308.jpg,metal scrap,no,no,no,0.35,8209.8
2601,far_distance_trash309.jpg,can,yes,no,No.,0.388,8209.8
2602,far_distance_trash309.jpg,trash,no,yes,Yes.,0.435,8209.8
2603,far_distance_trash309.jpg,plastic bottle,no,yes,Yes.,0.402,8209.8
2604,far_distance_trash309.jpg,plastic wrapper,no,yes,Yes.,0.394,8209.8
2605,far_distance_trash309.jpg,trash pile,no,yes,Yes.,0.392,8209.8
2606,far_distance_trash309.jpg,plastic bag,no,yes,Yes.,0.417,8209.8
2607,far_distance_trash309.jpg,glass,no,no,No.,0.409,8209.8
2608,far_distance_trash309.jpg,metal scrap,no,yes,Yes.,0.417,8209.8
2609,far_distance_trash31.jpg,can,yes,no,No,0.338,8209.8
2610,far_distance_trash31.jpg,trash,no,yes,Yes.,0.415,8209.8
2611,far_distance_trash31.jpg,plastic bottle,no,yes,Yes.,0.425,8209.8
2612,far_distance_trash31.jpg,plastic wrapper,no,yes,Yes.,0.412,8209.8
2613,far_distance_trash31.jpg,trash pile,no,no,No,0.376,8209.8
2614,far_distance_trash31.jpg,plastic bag,no,yes,Yes.,0.409,8209.8
2615,far_distance_trash31.jpg,glass,no,no,No,0.347,8209.8
2616,far_distance_trash31.jpg,metal scrap,no,no,No,0.331,8209.8
2617,far_distance_trash310.jpg,can,yes,yes,Yes.,0.411,8209.8
2618,far_distance_trash310.jpg,trash,no,yes,Yes.,0.617,8209.8
