question_id,image,cls,label,pred,response,inference_s,vram_mb
947,close_distance_trash247.jpg,plastic wrapper,no,yes,Yes,0.15,13847.1
948,close_distance_trash247.jpg,plastic bag,no,yes,Yes,0.14,13847.1
949,close_distance_trash247.jpg,can,no,yes,Yes,0.157,13845.9
950,close_distance_trash247.jpg,trash pile,no,yes,Yes,0.134,13847.7
951,close_distance_trash247.jpg,glass,no,yes,Yes,0.16,13845.9
952,close_distance_trash247.jpg,metal scrap,no,yes,Yes,0.141,13847.1
953,close_distance_trash248.jpg,plastic bottle,yes,yes,Yes,0.143,13847.7
954,close_distance_trash248.jpg,trash,yes,yes,Yes,0.162,13846.5
955,close_distance_trash248.jpg,plastic wrapper,no,yes,Yes,0.137,13847.1
956,close_distance_trash248.jpg,plastic bag,no,yes,Yes,0.145,13847.1
957,close_distance_trash248.jpg,can,no,yes,Yes,0.143,13845.9
958,close_distance_trash248.jpg,trash pile,no,yes,Yes,0.14,13847.7
959,close_distance_trash248.jpg,glass,no,yes,Yes,0.147,13845.9
960,close_distance_trash248.jpg,metal scrap,no,yes,Yes,0.132,13847.1
961,close_distance_trash249.jpg,plastic wrapper,yes,yes,Yes,0.155,13847.1
962,close_distance_trash249.jpg,trash,yes,yes,Yes,0.151,13846.5
963,close_distance_trash249.jpg,plastic bottle,no,yes,Yes,0.156,13847.7
964,close_distance_trash249.jpg,plastic bag,no,yes,Yes,0.138,13847.1
965,close_distance_trash249.jpg,can,no,no,No,0.13,13845.9
966,close_distance_trash249.jpg,trash pile,no,yes,Yes,0.137,13847.7
967,close_distance_trash249.jpg,glass,no,yes,Yes,0.144,13845.9
968,close_distance_trash249.jpg,metal scrap,no,yes,Yes,0.136,13847.1
969,close_distance_trash25.jpg,plastic wrapper,yes,yes,Yes,0.135,13847.1
970,close_distance_trash25.jpg,trash,no,no,No,0.13,13846.5
971,close_distance_trash25.jpg,plastic bottle,no,no,No,0.133,13847.7
972,close_distance_trash25.jpg,plastic bag,no,yes,Yes,0.14,13847.1
973,close_distance_trash25.jpg,can,no,no,No,0.141,13845.9
974,close_distance_trash25.jpg,trash pile,no,no,No,0.138,13847.7
975,close_distance_trash25.jpg,glass,no,no,No,0.138,13845.9
976,close_distance_trash25.jpg,metal scrap,no,no,No,0.134,13847.1
977,close_distance_trash250.jpg,trash,yes,yes,Yes,0.142,13846.5
978,close_distance_trash250.jpg,plastic bottle,no,no,No,0.137,13847.7
979,close_distance_trash250.jpg,plastic wrapper,no,yes,Yes,0.135,13847.1
980,close_distance_trash250.jpg,plastic bag,no,yes,Yes,0.135,13847.1
981,close_distance_trash250.jpg,can,no,yes,Yes,0.137,13845.9
982,close_distance_trash250.jpg,trash pile,no,no,No,0.136,13847.7
983,close_distance_trash250.jpg,glass,no,no,No,0.175,13845.9
984,close_distance_trash250.jpg,metal scrap,no,no,No,0.155,13847.1
985,close_distance_trash251.jpg,plastic bottle,yes,yes,Yes,0.133,13847.7
986,close_distance_trash251.jpg,trash pile,yes,yes,Yes,0.14,13847.7
987,close_distance_trash251.jpg,trash,yes,yes,Yes,0.156,13846.5
988,close_distance_trash251.jpg,plastic wrapper,no,yes,Yes,0.136,13847.1
989,close_distance_trash251.jpg,plastic bag,no,yes,Yes,0.133,13847.1
990,close_distance_trash251.jpg,can,no,yes,Yes,0.161,13845.9
991,close_distance_trash251.jpg,glass,no,yes,Yes,0.137,13845.9
992,close_distance_trash251.jpg,metal scrap,no,yes,Yes,0.133,13847.1
993,close_distance_trash261.jpg,plastic bag,yes,yes,Yes,0.136,13847.1
994,close_distance_trash261.jpg,trash pile,yes,yes,Yes,0.154,13847.7
995,close_distance_trash261.jpg,trash,no,yes,Yes,0.136,13846.5
996,close_distance_trash261.jpg,plastic bottle,no,yes,Yes,0.132,13847.7
997,close_distance_trash261.jpg,plastic wrapper,no,yes,Yes,0.15,13847.1
998,close_distance_trash261.jpg,can,no,yes,Yes,0.136,13845.9
999,close_distance_trash261.jpg,glass,no,no,No,0.133,13845.9
1000,close_distance_trash261.jpg,metal scrap,no,no,No,0.139,13847.1
1001,close_distance_trash263.jpg,plastic bag,yes,yes,Yes,0.229,13847.1
1002,close_distance_trash263.jpg,plastic wrapper,yes,yes,Yes,0.226,13847.1
1003,close_distance_trash263.jpg,trash pile,yes,yes,Yes,0.26,13847.7
1004,close_distance_trash263.jpg,trash,yes,yes,Yes,0.235,13846.5
1005,close_distance_trash263.jpg,plastic bottle,no,no,No,0.239,13847.7
1006,close_distance_trash263.jpg,can,no,yes,Yes,0.216,13845.9
1007,close_distance_trash263.jpg,glass,no,no,No,0.235,13845.9
1008,close_distance_trash263.jpg,metal scrap,no,no,No,0.25,13847.1
1009,close_distance_trash264.jpg,plastic bag,yes,yes,Yes,0.151,13847.1
1010,close_distance_trash264.jpg,plastic wrapper,yes,yes,Yes,0.13,13847.1
1011,close_distance_trash264.jpg,trash pile,yes,yes,Yes,0.136,13847.7
1012,close_distance_trash264.jpg,trash,no,yes,Yes,0.155,13846.5
1013,close_distance_trash264.jpg,plastic bottle,no,yes,Yes,0.133,13847.7
1014,close_distance_trash264.jpg,can,no,yes,Yes,0.142,13845.9
1015,close_distance_trash264.jpg,glass,no,yes,Yes,0.138,13845.9
1016,close_distance_trash264.jpg,metal scrap,no,no,No,0.138,13847.1
1017,close_distance_trash265.jpg,metal scrap,yes,yes,Yes,0.3,13847.1
1018,close_distance_trash265.jpg,trash pile,yes,yes,Yes,0.303,13847.7
1019,close_distance_trash265.jpg,trash,no,yes,Yes,0.309,13846.5
1020,close_distance_trash265.jpg,plastic bottle,no,yes,Yes,0.304,13847.7
1021,close_distance_trash265.jpg,plastic wrapper,no,yes,Yes,0.285,13847.1
1022,close_distance_trash265.jpg,plastic bag,no,yes,Yes,0.309,13847.1
1023,close_distance_trash265.jpg,can,no,yes,Yes,0.301,13845.9
1024,close_distance_trash265.jpg,glass,no,yes,Yes,0.305,13845.9
1025,close_distance_trash266.jpg,plastic bag,yes,yes,Yes,0.178,13847.1
1026,close_distance_trash266.jpg,trash pile,yes,yes,Yes,0.173,13847.7
1027,close_distance_trash266.jpg,trash,no,yes,Yes,0.158,13846.5
1028,close_distance_trash266.jpg,plastic bottle,no,yes,Yes,0.173,13847.7
1029,close_distance_trash266.jpg,plastic wrapper,no,yes,Yes,0.161,13847.1
1030,close_distance_trash266.jpg,can,no,yes,Yes,0.152,13845.9
1031,close_distance_trash266.jpg,glass,no,yes,Yes,0.16,13845.9
1032,close_distance_trash266.jpg,metal scrap,no,yes,Yes,0.168,13847.1
1033,close_distance_trash27.jpg,plastic bottle,yes,yes,Yes,0.134,13847.7
1034,close_distance_trash27.jpg,trash,no,no,No,0.159,13846.5
1035,close_distance_trash27.jpg,plastic wrapper,no,yes,Yes,0.135,13847.1
1036,close_distance_trash27.jpg,plastic bag,no,yes,Yes,0.138,13847.1
1037,close_distance_trash27.jpg,can,no,no,No,0.136,13845.9
1038,close_distance_trash27.jpg,trash pile,no,no,No,0.14,13847.7
1039,close_distance_trash27.jpg,glass,no,no,No,0.158,13845.9
1040,close_distance_trash27.jpg,metal scrap,no,no,No,0.141,13847.1
1041,close_distance_trash275.jpg,can,yes,yes,Yes,0.252,13845.9
1042,close_distance_trash275.jpg,trash,no,yes,Yes,0.237,13846.5
1043,close_distance_trash275.jpg,plastic bottle,no,yes,Yes,0.255,13847.7
1044,close_distance_trash275.jpg,plastic wrapper,no,no,No,0.259,13847.1
1045,close_distance_trash275.jpg,plastic bag,no,no,No,0.241,13847.1
1046,close_distance_trash275.jpg,trash pile,no,no,No,0.257,13847.7
1047,close_distance_trash275.jpg,glass,no,no,No,0.253,13845.9
1048,close_distance_trash275.jpg,metal scrap,no,no,No,0.249,13847.1
1049,close_distance_trash28.jpg,plastic wrapper,yes,yes,Yes,0.143,13847.1
1050,close_distance_trash28.jpg,trash,yes,no,No,0.131,13846.5
1051,close_distance_trash28.jpg,plastic bottle,no,no,No,0.147,13847.7
1052,close_distance_trash28.jpg,plastic bag,no,yes,Yes,0.14,13847.1
1053,close_distance_trash28.jpg,can,no,no,No,0.135,13845.9
1054,close_distance_trash28.jpg,trash pile,no,no,No,0.136,13847.7
1055,close_distance_trash28.jpg,glass,no,no,No,0.147,13845.9
1056,close_distance_trash28.jpg,metal scrap,no,no,No,0.138,13847.1
1057,close_distance_trash281.jpg,trash,yes,no,No,0.163,13846.5
1058,close_distance_trash281.jpg,plastic bottle,no,yes,Yes,0.16,13847.7
1059,close_distance_trash281.jpg,plastic wrapper,no,yes,Yes,0.156,13847.1
1060,close_distance_trash281.jpg,plastic bag,no,yes,Yes,0.164,13847.1
1061,close_distance_trash281.jpg,can,no,yes,Yes,0.172,13845.9
1062,close_distance_trash281.jpg,trash pile,no,no,No,0.166,13847.7
1063,close_distance_trash281.jpg,glass,no,yes,Yes,0.165,13845.9
1064,close_distance_trash281.jpg,metal scrap,no,no,No,0.153,13847.1
1065,close_distance_trash286.jpg,metal scrap,yes,no,No,0.17,13847.1
1066,close_distance_trash286.jpg,trash,no,no,No,0.175,13846.5
1067,close_distance_trash286.jpg,plastic bottle,no,no,No,0.185,13847.7
1068,close_distance_trash286.jpg,plastic wrapper,no,yes,Yes,0.187,13847.1
1069,close_distance_trash286.jpg,plastic bag,no,no,No,0.191,13847.1
1070,close_distance_trash286.jpg,can,no,yes,Yes,0.171,13845.9
1071,close_distance_trash286.jpg,trash pile,no,no,No,0.182,13847.7
1072,close_distance_trash286.jpg,glass,no,no,No,0.17,13845.9
1073,close_distance_trash299.jpg,trash,yes,yes,Yes,0.154,13846.5
1074,close_distance_trash299.jpg,plastic bottle,no,no,No,0.146,13847.7
1075,close_distance_trash299.jpg,plastic wrapper,no,yes,Yes,0.159,13847.1
1076,close_distance_trash299.jpg,plastic bag,no,yes,Yes,0.152,13847.1
1077,close_distance_trash299.jpg,can,no,no,No,0.151,13845.9
1078,close_distance_trash299.jpg,trash pile,no,no,No,0.167,13847.7
1079,close_distance_trash299.jpg,glass,no,no,No,0.148,13845.9
1080,close_distance_trash299.jpg,metal scrap,no,no,No,0.149,13847.1
1081,close_distance_trash3.jpg,plastic bag,yes,yes,Yes,0.403,13847.1
1082,close_distance_trash3.jpg,plastic wrapper,yes,yes,Yes,0.458,13847.1
1083,close_distance_trash3.jpg,trash pile,yes,yes,Yes,0.424,13847.7
1084,close_distance_trash3.jpg,trash,yes,yes,Yes,0.423,13846.5
1085,close_distance_trash3.jpg,plastic bottle,no,yes,Yes,0.385,13847.7
1086,close_distance_trash3.jpg,can,no,yes,Yes,0.431,13845.9
1087,close_distance_trash3.jpg,glass,no,yes,Yes,0.442,13845.9
1088,close_distance_trash3.jpg,metal scrap,no,no,No,0.42,13847.1
1089,close_distance_trash30.jpg,trash,yes,no,No,0.152,13846.5
1090,close_distance_trash30.jpg,plastic bottle,no,yes,Yes,0.156,13847.7
1091,close_distance_trash30.jpg,plastic wrapper,no,yes,Yes,0.157,13847.1
1092,close_distance_trash30.jpg,plastic bag,no,yes,Yes,0.155,13847.1
1093,close_distance_trash30.jpg,can,no,no,No,0.154,13845.9
1094,close_distance_trash30.jpg,trash pile,no,no,No,0.171,13847.7
1095,close_distance_trash30.jpg,glass,no,yes,Yes,0.164,13845.9
1096,close_distance_trash30.jpg,metal scrap,no,no,No,0.167,13847.1
1097,close_distance_trash300.jpg,plastic bag,yes,yes,Yes,0.134,13847.1
1098,close_distance_trash300.jpg,trash pile,yes,yes,Yes,0.148,13847.7
1099,close_distance_trash300.jpg,trash,yes,yes,Yes,0.134,13846.5
1100,close_distance_trash300.jpg,plastic bottle,no,yes,Yes,0.162,13847.7
1101,close_distance_trash300.jpg,plastic wrapper,no,yes,Yes,0.135,13847.1
1102,close_distance_trash300.jpg,can,no,yes,Yes,0.152,13845.9
1103,close_distance_trash300.jpg,glass,no,yes,Yes,0.135,13845.9
1104,close_distance_trash300.jpg,metal scrap,no,no,No,0.148,13847.1
1105,close_distance_trash31.jpg,plastic bottle,yes,yes,Yes,0.201,13847.7
1106,close_distance_trash31.jpg,can,yes,yes,Yes,0.203,13845.9
1107,close_distance_trash31.jpg,metal scrap,yes,yes,Yes,0.196,13847.1
1108,close_distance_trash31.jpg,trash pile,yes,yes,Yes,0.206,13847.7
1109,close_distance_trash31.jpg,trash,no,yes,Yes,0.232,13846.5
1110,close_distance_trash31.jpg,plastic wrapper,no,yes,Yes,0.217,13847.1
1111,close_distance_trash31.jpg,plastic bag,no,yes,Yes,0.21,13847.1
1112,close_distance_trash31.jpg,glass,no,yes,Yes,0.213,13845.9
1113,close_distance_trash315.jpg,plastic bottle,yes,yes,Yes,0.145,13847.7
1114,close_distance_trash315.jpg,trash,no,yes,Yes,0.139,13846.5
1115,close_distance_trash315.jpg,plastic wrapper,no,yes,Yes,0.133,13847.1
1116,close_distance_trash315.jpg,plastic bag,no,no,No,0.134,13847.1
1117,close_distance_trash315.jpg,can,no,no,No,0.141,13845.9
1118,close_distance_trash315.jpg,trash pile,no,no,No,0.145,13847.7
1119,close_distance_trash315.jpg,glass,no,no,No,0.135,13845.9
1120,close_distance_trash315.jpg,metal scrap,no,yes,Yes,0.143,13847.1
1121,close_distance_trash32.jpg,trash,yes,no,No,0.131,13846.5
1122,close_distance_trash32.jpg,plastic bottle,no,yes,Yes,0.131,13847.7
1123,close_distance_trash32.jpg,plastic wrapper,no,yes,Yes,0.133,13847.1
1124,close_distance_trash32.jpg,plastic bag,no,yes,Yes,0.135,13847.1
1125,close_distance_trash32.jpg,can,no,yes,Yes,0.149,13845.9
1126,close_distance_trash32.jpg,trash pile,no,no,No,0.136,13847.7
1127,close_distance_trash32.jpg,glass,no,yes,Yes,0.144,13845.9
1128,close_distance_trash32.jpg,metal scrap,no,no,No,0.137,13847.1
1129,close_distance_trash323.jpg,metal scrap,yes,no,No,0.168,13847.1
1130,close_distance_trash323.jpg,trash,no,no,No,0.191,13846.5
1131,close_distance_trash323.jpg,plastic bottle,no,no,No,0.179,13847.7
1132,close_distance_trash323.jpg,plastic wrapper,no,no,No,0.173,13847.1
1133,close_distance_trash323.jpg,plastic bag,no,no,No,0.186,13847.1
1134,close_distance_trash323.jpg,can,no,no,No,0.177,13845.9
1135,close_distance_trash323.jpg,trash pile,no,no,No,0.173,13847.7
1136,close_distance_trash323.jpg,glass,no,no,No,0.179,13845.9
1137,close_distance_trash324.jpg,plastic wrapper,yes,yes,Yes,0.235,13847.1
1138,close_distance_trash324.jpg,trash,no,no,No,0.251,13846.5
1139,close_distance_trash324.jpg,plastic bottle,no,no,No,0.242,13847.7
1140,close_distance_trash324.jpg,plastic bag,no,yes,Yes,0.249,13847.1
1141,close_distance_trash324.jpg,can,no,no,No,0.268,13845.9
1142,close_distance_trash324.jpg,trash pile,no,no,No,0.263,13847.7
1143,close_distance_trash324.jpg,glass,no,no,No,0.245,13845.9
1144,close_distance_trash324.jpg,metal scrap,no,yes,Yes,0.24,13847.1
1145,close_distance_trash325.jpg,metal scrap,yes,no,No,0.236,13847.1
1146,close_distance_trash325.jpg,trash,yes,no,No,0.243,13846.5
1147,close_distance_trash325.jpg,plastic bottle,no,yes,Yes,0.249,13847.7
1148,close_distance_trash325.jpg,plastic wrapper,no,yes,Yes,0.254,13847.1
1149,close_distance_trash325.jpg,plastic bag,no,no,No,0.274,13847.1
1150,close_distance_trash325.jpg,can,no,no,No,0.249,13845.9
1151,close_distance_trash325.jpg,trash pile,no,no,No,0.242,13847.7
1152,close_distance_trash325.jpg,glass,no,no,No,0.239,13845.9
1153,close_distance_trash331.jpg,plastic bottle,yes,yes,Yes,0.141,13847.7
1154,close_distance_trash331.jpg,trash pile,yes,yes,Yes,0.137,13847.7
1155,close_distance_trash331.jpg,trash,yes,yes,Yes,0.133,13846.5
1156,close_distance_trash331.jpg,plastic wrapper,no,yes,Yes,0.14,13847.1
1157,close_distance_trash331.jpg,plastic bag,no,yes,Yes,0.132,13847.1
1158,close_distance_trash331.jpg,can,no,yes,Yes,0.133,13845.9
1159,close_distance_trash331.jpg,glass,no,yes,Yes,0.137,13845.9
1160,close_distance_trash331.jpg,metal scrap,no,no,No,0.135,13847.1
1161,close_distance_trash346.jpg,plastic bag,yes,yes,Yes,0.132,13847.1
1162,close_distance_trash346.jpg,trash,no,yes,Yes,0.139,13846.5
1163,close_distance_trash346.jpg,plastic bottle,no,no,No,0.145,13847.7
1164,close_distance_trash346.jpg,plastic wrapper,no,yes,Yes,0.149,13847.1
1165,close_distance_trash346.jpg,can,no,no,No,0.139,13845.9
1166,close_distance_trash346.jpg,trash pile,no,no,No,0.141,13847.7
1167,close_distance_trash346.jpg,glass,no,no,No,0.136,13845.9
1168,close_distance_trash346.jpg,metal scrap,no,no,No,0.153,13847.1
1169,close_distance_trash35.jpg,trash,yes,no,No,0.131,13846.5
1170,close_distance_trash35.jpg,plastic bottle,no,no,No,0.141,13847.7
1171,close_distance_trash35.jpg,plastic wrapper,no,yes,Yes,0.133,13847.1
1172,close_distance_trash35.jpg,plastic bag,no,no,No,0.137,13847.1
1173,close_distance_trash35.jpg,can,no,no,No,0.142,13845.9
1174,close_distance_trash35.jpg,trash pile,no,no,No,0.136,13847.7
1175,close_distance_trash35.jpg,glass,no,yes,Yes,0.149,13845.9
1176,close_distance_trash35.jpg,metal scrap,no,no,No,0.13,13847.1
1177,close_distance_trash36.jpg,trash,yes,no,No,0.132,13846.5
1178,close_distance_trash36.jpg,plastic bottle,no,no,No,0.14,13847.7
1179,close_distance_trash36.jpg,plastic wrapper,no,yes,Yes,0.135,13847.1
1180,close_distance_trash36.jpg,plastic bag,no,yes,Yes,0.137,13847.1
1181,close_distance_trash36.jpg,can,no,no,No,0.133,13845.9
1182,close_distance_trash36.jpg,trash pile,no,no,No,0.136,13847.7
1183,close_distance_trash36.jpg,glass,no,no,No,0.149,13845.9
1184,close_distance_trash36.jpg,metal scrap,no,no,No,0.136,13847.1
1185,close_distance_trash37.jpg,plastic wrapper,yes,yes,Yes,0.149,13847.1
1186,close_distance_trash37.jpg,trash,no,yes,Yes,0.131,13846.5
1187,close_distance_trash37.jpg,plastic bottle,no,no,No,0.137,13847.7
1188,close_distance_trash37.jpg,plastic bag,no,yes,Yes,0.14,13847.1
1189,close_distance_trash37.jpg,can,no,no,No,0.13,13845.9
1190,close_distance_trash37.jpg,trash pile,no,yes,Yes,0.135,13847.7
1191,close_distance_trash37.jpg,glass,no,yes,Yes,0.14,13845.9
1192,close_distance_trash37.jpg,metal scrap,no,no,No,0.137,13847.1
1193,close_distance_trash379.jpg,plastic bottle,yes,yes,Yes,0.141,13847.7
1194,close_distance_trash379.jpg,trash,no,yes,Yes,0.155,13846.5
1195,close_distance_trash379.jpg,plastic wrapper,no,yes,Yes,0.135,13847.1
1196,close_distance_trash379.jpg,plastic bag,no,yes,Yes,0.139,13847.1
1197,close_distance_trash379.jpg,can,no,yes,Yes,0.138,13845.9
1198,close_distance_trash379.jpg,trash pile,no,no,No,0.134,13847.7
1199,close_distance_trash379.jpg,glass,no,yes,Yes,0.139,13845.9
1200,close_distance_trash379.jpg,metal scrap,no,no,No,0.161,13847.1
1201,close_distance_trash39.jpg,plastic wrapper,yes,yes,Yes,0.147,13847.1
1202,close_distance_trash39.jpg,trash,yes,no,No,0.135,13846.5
1203,close_distance_trash39.jpg,plastic bottle,no,no,No,0.138,13847.7
1204,close_distance_trash39.jpg,plastic bag,no,yes,Yes,0.138,13847.1
1205,close_distance_trash39.jpg,can,no,no,No,0.136,13845.9
1206,close_distance_trash39.jpg,trash pile,no,no,No,0.142,13847.7
1207,close_distance_trash39.jpg,glass,no,no,No,0.136,13845.9
1208,close_distance_trash39.jpg,metal scrap,no,no,No,0.136,13847.1
1209,close_distance_trash390.jpg,metal scrap,yes,no,No,0.176,13847.1
1210,close_distance_trash390.jpg,trash,no,no,No,0.166,13846.5
1211,close_distance_trash390.jpg,plastic bottle,no,no,No,0.183,13847.7
1212,close_distance_trash390.jpg,plastic wrapper,no,yes,Yes,0.17,13847.1
1213,close_distance_trash390.jpg,plastic bag,no,no,No,0.177,13847.1
1214,close_distance_trash390.jpg,can,no,yes,Yes,0.167,13845.9
1215,close_distance_trash390.jpg,trash pile,no,no,No,0.178,13847.7
1216,close_distance_trash390.jpg,glass,no,no,No,0.194,13845.9
1217,close_distance_trash395.jpg,plastic wrapper,yes,yes,Yes,0.273,13847.1
1218,close_distance_trash395.jpg,trash,no,no,No,0.236,13846.5
1219,close_distance_trash395.jpg,plastic bottle,no,yes,Yes,0.247,13847.7
1220,close_distance_trash395.jpg,plastic bag,no,yes,Yes,0.231,13847.1
1221,close_distance_trash395.jpg,can,no,no,No,0.269,13845.9
1222,close_distance_trash395.jpg,trash pile,no,no,No,0.241,13847.7
1223,close_distance_trash395.jpg,glass,no,no,No,0.243,13845.9
1224,close_distance_trash395.jpg,metal scrap,no,no,No,0.242,13847.1
1225,close_distance_trash4.jpg,plastic bottle,yes,yes,Yes,0.245,13847.7
1226,close_distance_trash4.jpg,can,yes,yes,Yes,0.251,13845.9
1227,close_distance_trash4.jpg,plastic bag,yes,yes,Yes,0.26,13847.1
1228,close_distance_trash4.jpg,trash pile,yes,yes,Yes,0.232,13847.7
1229,close_distance_trash4.jpg,trash,yes,yes,Yes,0.244,13846.5
1230,close_distance_trash4.jpg,plastic wrapper,no,yes,Yes,0.253,13847.1
1231,close_distance_trash4.jpg,glass,no,yes,Yes,0.255,13845.9
1232,close_distance_trash4.jpg,metal scrap,no,yes,Yes,0.235,13847.1
1233,close_distance_trash40.jpg,trash,yes,no,No,0.14,13846.5
1234,close_distance_trash40.jpg,plastic bottle,no,no,No,0.148,13847.7
1235,close_distance_trash40.jpg,plastic wrapper,no,yes,Yes,0.14,13847.1
1236,close_distance_trash40.jpg,plastic bag,no,no,No,0.142,13847.1
1237,close_distance_trash40.jpg,can,no,no,No,0.142,13845.9
1238,close_distance_trash40.jpg,trash pile,no,no,No,0.147,13847.7
1239,close_distance_trash40.jpg,glass,no,no,No,0.148,13845.9
1240,close_distance_trash40.jpg,metal scrap,no,no,No,0.145,13847.1
1241,close_distance_trash406.jpg,plastic bag,yes,yes,Yes,0.162,13847.1
1242,close_distance_trash406.jpg,plastic wrapper,yes,yes,Yes,0.163,13847.1
1243,close_distance_trash406.jpg,trash pile,yes,yes,Yes,0.155,13847.7
1244,close_distance_trash406.jpg,trash,no,yes,Yes,0.159,13846.5
1245,close_distance_trash406.jpg,plastic bottle,no,yes,Yes,0.168,13847.7
1246,close_distance_trash406.jpg,can,no,no,No,0.151,13845.9
1247,close_distance_trash406.jpg,glass,no,no,No,0.167,13845.9
1248,close_distance_trash406.jpg,metal scrap,no,no,No,0.152,13847.1
1249,close_distance_trash409.jpg,plastic bottle,yes,yes,Yes,0.178,13847.7
1250,close_distance_trash409.jpg,trash,no,yes,Yes,0.164,13846.5
1251,close_distance_trash409.jpg,plastic wrapper,no,yes,Yes,0.186,13847.1
1252,close_distance_trash409.jpg,plastic bag,no,yes,Yes,0.157,13847.1
1253,close_distance_trash409.jpg,can,no,yes,Yes,0.167,13845.9
1254,close_distance_trash409.jpg,trash pile,no,no,No,0.137,13847.7
1255,close_distance_trash409.jpg,glass,no,yes,Yes,0.146,13845.9
1256,close_distance_trash409.jpg,metal scrap,no,no,No,0.147,13847.1
1257,close_distance_trash41.jpg,trash,yes,no,No,0.135,13846.5
1258,close_distance_trash41.jpg,plastic bottle,no,no,No,0.146,13847.7
1259,close_distance_trash41.jpg,plastic wrapper,no,yes,Yes,0.138,13847.1
1260,close_distance_trash41.jpg,plastic bag,no,no,No,0.153,13847.1
1261,close_distance_trash41.jpg,can,no,no,No,0.152,13845.9
1262,close_distance_trash41.jpg,trash pile,no,no,No,0.132,13847.7
1263,close_distance_trash41.jpg,glass,no,yes,Yes,0.136,13845.9
1264,close_distance_trash41.jpg,metal scrap,no,no,No,0.145,13847.1
1265,close_distance_trash426.jpg,glass,yes,yes,Yes,0.14,13845.9
1266,close_distance_trash426.jpg,trash,no,yes,Yes,0.143,13846.5
1267,close_distance_trash426.jpg,plastic bottle,no,yes,Yes,0.147,13847.7
1268,close_distance_trash426.jpg,plastic wrapper,no,no,No,0.143,13847.1
1269,close_distance_trash426.jpg,plastic bag,no,no,No,0.135,13847.1
1270,close_distance_trash426.jpg,can,no,yes,Yes,0.144,13845.9
1271,close_distance_trash426.jpg,trash pile,no,no,No,0.137,13847.7
1272,close_distance_trash426.jpg,metal scrap,no,no,No,0.146,13847.1
1273,close_distance_trash43.jpg,trash,yes,yes,Yes,0.133,13846.5
1274,close_distance_trash43.jpg,plastic bottle,no,no,No,0.136,13847.7
1275,close_distance_trash43.jpg,plastic wrapper,no,yes,Yes,0.142,13847.1
1276,close_distance_trash43.jpg,plastic bag,no,no,No,0.14,13847.1
1277,close_distance_trash43.jpg,can,no,no,No,0.146,13845.9
1278,close_distance_trash43.jpg,trash pile,no,no,No,0.157,13847.7
1279,close_distance_trash43.jpg,glass,no,no,No,0.143,13845.9
1280,close_distance_trash43.jpg,metal scrap,no,no,No,0.139,13847.1
1281,close_distance_trash434.jpg,plastic bottle,yes,yes,Yes,0.143,13847.7
1282,close_distance_trash434.jpg,trash pile,yes,yes,Yes,0.14,13847.7
1283,close_distance_trash434.jpg,trash,no,yes,Yes,0.132,13846.5
1284,close_distance_trash434.jpg,plastic wrapper,no,yes,Yes,0.136,13847.1
1285,close_distance_trash434.jpg,plastic bag,no,yes,Yes,0.138,13847.1
1286,close_distance_trash434.jpg,can,no,yes,Yes,0.151,13845.9
1287,close_distance_trash434.jpg,glass,no,yes,Yes,0.155,13845.9
1288,close_distance_trash434.jpg,metal scrap,no,yes,Yes,0.14,13847.1
1289,close_distance_trash437.jpg,plastic bottle,yes,yes,Yes,0.141,13847.7
1290,close_distance_trash437.jpg,trash,no,yes,Yes,0.139,13846.5
1291,close_distance_trash437.jpg,plastic wrapper,no,no,No,0.147,13847.1
1292,close_distance_trash437.jpg,plastic bag,no,yes,Yes,0.145,13847.1
1293,close_distance_trash437.jpg,can,no,no,No,0.149,13845.9
1294,close_distance_trash437.jpg,trash pile,no,no,No,0.149,13847.7
1295,close_distance_trash437.jpg,glass,no,yes,Yes,0.148,13845.9
1296,close_distance_trash437.jpg,metal scrap,no,no,No,0.144,13847.1
1297,close_distance_trash439.jpg,can,yes,yes,Yes,0.142,13845.9
1298,close_distance_trash439.jpg,trash,no,no,No,0.135,13846.5
1299,close_distance_trash439.jpg,plastic bottle,no,no,No,0.137,13847.7
1300,close_distance_trash439.jpg,plastic wrapper,no,no,No,0.144,13847.1
1301,close_distance_trash439.jpg,plastic bag,no,no,No,0.135,13847.1
1302,close_distance_trash439.jpg,trash pile,no,no,No,0.149,13847.7
1303,close_distance_trash439.jpg,glass,no,no,No,0.15,13845.9
1304,close_distance_trash439.jpg,metal scrap,no,no,No,0.143,13847.1
1305,close_distance_trash441.jpg,can,yes,yes,Yes,0.186,13845.9
1306,close_distance_trash441.jpg,trash,no,yes,Yes,0.164,13846.5
1307,close_distance_trash441.jpg,plastic bottle,no,no,No,0.17,13847.7
1308,close_distance_trash441.jpg,plastic wrapper,no,no,No,0.17,13847.1
1309,close_distance_trash441.jpg,plastic bag,no,no,No,0.173,13847.1
1310,close_distance_trash441.jpg,trash pile,no,no,No,0.167,13847.7
1311,close_distance_trash441.jpg,glass,no,no,No,0.177,13845.9
1312,close_distance_trash441.jpg,metal scrap,no,no,No,0.184,13847.1
1313,close_distance_trash45.jpg,trash,yes,yes,Yes,0.144,13846.5
1314,close_distance_trash45.jpg,plastic bottle,no,no,No,0.149,13847.7
1315,close_distance_trash45.jpg,plastic wrapper,no,yes,Yes,0.136,13847.1
1316,close_distance_trash45.jpg,plastic bag,no,yes,Yes,0.146,13847.1
