question_id,image,cls,label,pred,response,inference_s,vram_mb
1588,close_distance_trash68.jpg,glass,no,yes,Yes,0.139,13845.9
1589,close_distance_trash68.jpg,plastic bottle,no,no,No,0.132,13847.7
1590,close_distance_trash68.jpg,plastic bag,no,no,No,0.16,13847.1
1591,close_distance_trash68.jpg,metal scrap,no,yes,Yes,0.134,13847.1
1592,close_distance_trash68.jpg,can,no,no,No,0.138,13845.9
1593,close_distance_trash685.jpg,plastic bottle,yes,yes,Yes,0.134,13847.7
1594,close_distance_trash685.jpg,trash pile,yes,yes,Yes,0.146,13847.7
1595,close_distance_trash685.jpg,trash,yes,yes,Yes,0.135,13846.5
1596,close_distance_trash685.jpg,can,no,yes,Yes,0.143,13845.9
1597,close_distance_trash685.jpg,glass,no,yes,Yes,0.153,13845.9
1598,close_distance_trash685.jpg,plastic wrapper,no,yes,Yes,0.146,13847.1
1599,close_distance_trash685.jpg,metal scrap,no,yes,Yes,0.151,13847.1
1600,close_distance_trash685.jpg,plastic bag,no,yes,Yes,0.149,13847.1
1601,close_distance_trash687.jpg,plastic bag,yes,yes,Yes,0.152,13847.1
1602,close_distance_trash687.jpg,trash,no,yes,Yes,0.134,13846.5
1603,close_distance_trash687.jpg,metal scrap,no,no,No,0.145,13847.1
1604,close_distance_trash687.jpg,trash pile,no,no,No,0.139,13847.7
1605,close_distance_trash687.jpg,can,no,no,No,0.151,13845.9
1606,close_distance_trash687.jpg,glass,no,no,No,0.146,13845.9
1607,close_distance_trash687.jpg,plastic bottle,no,yes,Yes,0.138,13847.7
1608,close_distance_trash687.jpg,plastic wrapper,no,yes,Yes,0.141,13847.1
1609,close_distance_trash70.jpg,metal scrap,yes,no,No,0.135,13847.1
1610,close_distance_trash70.jpg,trash,yes,yes,Yes,0.14,13846.5
1611,close_distance_trash70.jpg,can,no,yes,Yes,0.148,13845.9
1612,close_distance_trash70.jpg,trash pile,no,yes,Yes,0.134,13847.7
1613,close_distance_trash70.jpg,glass,no,no,No,0.143,13845.9
1614,close_distance_trash70.jpg,plastic wrapper,no,yes,Yes,0.134,13847.1
1615,close_distance_trash70.jpg,plastic bottle,no,no,No,0.138,13847.7
1616,close_distance_trash70.jpg,plastic bag,no,yes,Yes,0.139,13847.1
1617,close_distance_trash701.jpg,plastic bottle,yes,yes,Yes,0.139,13847.7
1618,close_distance_trash701.jpg,trash,no,yes,Yes,0.144,13846.5
1619,close_distance_trash701.jpg,metal scrap,no,no,No,0.139,13847.1
1620,close_distance_trash701.jpg,can,no,no,No,0.142,13845.9
1621,close_distance_trash701.jpg,plastic wrapper,no,yes,Yes,0.148,13847.1
1622,close_distance_trash701.jpg,glass,no,yes,Yes,0.155,13845.9
1623,close_distance_trash701.jpg,plastic bag,no,yes,Yes,0.168,13847.1
1624,close_distance_trash701.jpg,trash pile,no,no,No,0.145,13847.7
1625,close_distance_trash708.jpg,plastic bottle,yes,yes,Yes,0.265,13847.7
1626,close_distance_trash708.jpg,can,no,yes,Yes,0.28,13845.9
1627,close_distance_trash708.jpg,plastic wrapper,no,yes,Yes,0.265,13847.1
1628,close_distance_trash708.jpg,glass,no,yes,Yes,0.274,13845.9
1629,close_distance_trash708.jpg,metal scrap,no,yes,Yes,0.246,13847.1
1630,close_distance_trash708.jpg,trash pile,no,yes,Yes,0.253,13847.7
1631,close_distance_trash708.jpg,trash,no,yes,Yes,0.237,13846.5
1632,close_distance_trash708.jpg,plastic bag,no,yes,Yes,0.246,13847.1
1633,close_distance_trash724.jpg,plastic bag,yes,yes,Yes,0.163,13847.1
1634,close_distance_trash724.jpg,trash pile,no,yes,Yes,0.156,13847.7
1635,close_distance_trash724.jpg,can,no,no,No,0.154,13845.9
1636,close_distance_trash724.jpg,plastic bottle,no,yes,Yes,0.157,13847.7
1637,close_distance_trash724.jpg,glass,no,no,No,0.154,13845.9
1638,close_distance_trash724.jpg,trash,no,yes,Yes,0.159,13846.5
1639,close_distance_trash724.jpg,metal scrap,no,no,No,0.151,13847.1
1640,close_distance_trash724.jpg,plastic wrapper,no,yes,Yes,0.147,13847.1
1641,close_distance_trash73.jpg,trash,yes,no,No,0.14,13846.5
1642,close_distance_trash73.jpg,can,no,no,No,0.133,13845.9
1643,close_distance_trash73.jpg,trash pile,no,no,No,0.142,13847.7
1644,close_distance_trash73.jpg,plastic wrapper,no,yes,Yes,0.142,13847.1
1645,close_distance_trash73.jpg,glass,no,no,No,0.142,13845.9
1646,close_distance_trash73.jpg,plastic bag,no,yes,Yes,0.134,13847.1
1647,close_distance_trash73.jpg,metal scrap,no,no,No,0.133,13847.1
1648,close_distance_trash73.jpg,plastic bottle,no,no,No,0.136,13847.7
1649,close_distance_trash733.jpg,plastic bag,yes,yes,Yes,0.144,13847.1
1650,close_distance_trash733.jpg,trash pile,yes,yes,Yes,0.149,13847.7
1651,close_distance_trash733.jpg,plastic bottle,no,yes,Yes,0.15,13847.7
1652,close_distance_trash733.jpg,plastic wrapper,no,yes,Yes,0.134,13847.1
1653,close_distance_trash733.jpg,trash,no,yes,Yes,0.157,13846.5
1654,close_distance_trash733.jpg,can,no,no,No,0.138,13845.9
1655,close_distance_trash733.jpg,metal scrap,no,yes,Yes,0.138,13847.1
1656,close_distance_trash733.jpg,glass,no,no,No,0.138,13845.9
1657,close_distance_trash74.jpg,plastic bag,yes,yes,Yes,0.137,13847.1
1658,close_distance_trash74.jpg,glass,no,yes,Yes,0.137,13845.9
1659,close_distance_trash74.jpg,trash,no,no,No,0.138,13846.5
1660,close_distance_trash74.jpg,plastic wrapper,no,yes,Yes,0.137,13847.1
1661,close_distance_trash74.jpg,can,no,no,No,0.153,13845.9
1662,close_distance_trash74.jpg,metal scrap,no,no,No,0.132,13847.1
1663,close_distance_trash74.jpg,plastic bottle,no,no,No,0.142,13847.7
1664,close_distance_trash74.jpg,trash pile,no,no,No,0.156,13847.7
1665,close_distance_trash740.jpg,plastic bottle,yes,yes,Yes,0.145,13847.7
1666,close_distance_trash740.jpg,trash,no,yes,Yes,0.142,13846.5
1667,close_distance_trash740.jpg,can,no,no,No,0.136,13845.9
1668,close_distance_trash740.jpg,trash pile,no,yes,Yes,0.138,13847.7
1669,close_distance_trash740.jpg,plastic wrapper,no,yes,Yes,0.149,13847.1
1670,close_distance_trash740.jpg,plastic bag,no,yes,Yes,0.144,13847.1
1671,close_distance_trash740.jpg,metal scrap,no,yes,Yes,0.139,13847.1
1672,close_distance_trash740.jpg,glass,no,no,No,0.143,13845.9
1673,close_distance_trash750.jpg,plastic bottle,yes,yes,Yes,0.14,13847.7
1674,close_distance_trash750.jpg,plastic wrapper,no,no,No,0.159,13847.1
1675,close_distance_trash750.jpg,can,no,no,No,0.142,13845.9
1676,close_distance_trash750.jpg,glass,no,no,No,0.153,13845.9
1677,close_distance_trash750.jpg,trash,no,yes,Yes,0.146,13846.5
1678,close_distance_trash750.jpg,metal scrap,no,no,No,0.137,13847.1
1679,close_distance_trash750.jpg,plastic bag,no,no,No,0.139,13847.1
1680,close_distance_trash750.jpg,trash pile,no,no,No,0.133,13847.7
1681,close_distance_trash754.jpg,glass,yes,no,No,0.18,13845.9
1682,close_distance_trash754.jpg,plastic wrapper,no,yes,Yes,0.184,13847.1
1683,close_distance_trash754.jpg,plastic bag,no,yes,Yes,0.177,13847.1
1684,close_distance_trash754.jpg,trash pile,no,yes,Yes,0.172,13847.7
1685,close_distance_trash754.jpg,can,no,yes,Yes,0.195,13845.9
1686,close_distance_trash754.jpg,plastic bottle,no,yes,Yes,0.173,13847.7
1687,close_distance_trash754.jpg,metal scrap,no,no,No,0.173,13847.1
1688,close_distance_trash754.jpg,trash,no,yes,Yes,0.198,13846.5
1689,close_distance_trash76.jpg,plastic bag,yes,yes,Yes,0.142,13847.1
1690,close_distance_trash76.jpg,plastic wrapper,yes,yes,Yes,0.142,13847.1
1691,close_distance_trash76.jpg,trash,yes,yes,Yes,0.14,13846.5
1692,close_distance_trash76.jpg,plastic bottle,no,no,No,0.133,13847.7
1693,close_distance_trash76.jpg,glass,no,no,No,0.147,13845.9
1694,close_distance_trash76.jpg,metal scrap,no,no,No,0.139,13847.1
1695,close_distance_trash76.jpg,can,no,no,No,0.136,13845.9
1696,close_distance_trash76.jpg,trash pile,no,yes,Yes,0.159,13847.7
1697,close_distance_trash765.jpg,trash,yes,no,No,0.242,13846.5
1698,close_distance_trash765.jpg,glass,no,yes,Yes,0.253,13845.9
1699,close_distance_trash765.jpg,metal scrap,no,no,No,0.247,13847.1
1700,close_distance_trash765.jpg,trash pile,no,no,No,0.242,13847.7
1701,close_distance_trash765.jpg,can,no,no,No,0.246,13845.9
1702,close_distance_trash765.jpg,plastic bag,no,yes,Yes,0.251,13847.1
1703,close_distance_trash765.jpg,plastic wrapper,no,yes,Yes,0.266,13847.1
1704,close_distance_trash765.jpg,plastic bottle,no,yes,Yes,0.234,13847.7
1705,close_distance_trash766.jpg,plastic bottle,yes,yes,Yes,0.142,13847.7
1706,close_distance_trash766.jpg,plastic wrapper,yes,yes,Yes,0.14,13847.1
1707,close_distance_trash766.jpg,trash,no,yes,Yes,0.148,13846.5
1708,close_distance_trash766.jpg,can,no,yes,Yes,0.133,13845.9
1709,close_distance_trash766.jpg,glass,no,no,No,0.142,13845.9
1710,close_distance_trash766.jpg,plastic bag,no,yes,Yes,0.134,13847.1
1711,close_distance_trash766.jpg,metal scrap,no,yes,Yes,0.138,13847.1
1712,close_distance_trash766.jpg,trash pile,no,yes,Yes,0.133,13847.7
1713,close_distance_trash778.jpg,trash,yes,yes,Yes,0.139,13846.5
1714,close_distance_trash778.jpg,metal scrap,no,yes,Yes,0.162,13847.1
1715,close_distance_trash778.jpg,plastic bottle,no,yes,Yes,0.153,13847.7
1716,close_distance_trash778.jpg,plastic bag,no,yes,Yes,0.15,13847.1
1717,close_distance_trash778.jpg,can,no,yes,Yes,0.134,13845.9
1718,close_distance_trash778.jpg,trash pile,no,no,No,0.152,13847.7
1719,close_distance_trash778.jpg,plastic wrapper,no,yes,Yes,0.137,13847.1
1720,close_distance_trash778.jpg,glass,no,yes,Yes,0.141,13845.9
1721,close_distance_trash780.jpg,can,yes,yes,Yes,0.134,13845.9
1722,close_distance_trash780.jpg,metal scrap,no,yes,Yes,0.144,13847.1
1723,close_distance_trash780.jpg,plastic wrapper,no,no,No,0.13,13847.1
1724,close_distance_trash780.jpg,glass,no,no,No,0.144,13845.9
1725,close_distance_trash780.jpg,plastic bag,no,no,No,0.14,13847.1
1726,close_distance_trash780.jpg,trash,no,yes,Yes,0.14,13846.5
1727,close_distance_trash780.jpg,plastic bottle,no,no,No,0.138,13847.7
1728,close_distance_trash780.jpg,trash pile,no,no,No,0.135,13847.7
1729,close_distance_trash789.jpg,plastic bag,yes,yes,Yes,0.157,13847.1
1730,close_distance_trash789.jpg,metal scrap,no,no,No,0.151,13847.1
1731,close_distance_trash789.jpg,trash pile,no,yes,Yes,0.152,13847.7
1732,close_distance_trash789.jpg,trash,no,yes,Yes,0.155,13846.5
1733,close_distance_trash789.jpg,plastic bottle,no,yes,Yes,0.15,13847.7
1734,close_distance_trash789.jpg,glass,no,no,No,0.154,13845.9
1735,close_distance_trash789.jpg,can,no,no,No,0.148,13845.9
1736,close_distance_trash789.jpg,plastic wrapper,no,yes,Yes,0.146,13847.1
1737,close_distance_trash79.jpg,plastic bottle,yes,yes,Yes,0.132,13847.7
1738,close_distance_trash79.jpg,plastic bag,no,yes,Yes,0.141,13847.1
1739,close_distance_trash79.jpg,trash,no,yes,Yes,0.154,13846.5
1740,close_distance_trash79.jpg,glass,no,yes,Yes,0.138,13845.9
1741,close_distance_trash79.jpg,plastic wrapper,no,yes,Yes,0.144,13847.1
1742,close_distance_trash79.jpg,can,no,yes,Yes,0.136,13845.9
1743,close_distance_trash79.jpg,metal scrap,no,no,No,0.136,13847.1
1744,close_distance_trash79.jpg,trash pile,no,yes,Yes,0.135,13847.7
1745,close_distance_trash808.jpg,metal scrap,yes,no,No,0.182,13847.1
1746,close_distance_trash808.jpg,plastic bottle,no,no,No,0.173,13847.7
1747,close_distance_trash808.jpg,trash pile,no,no,No,0.183,13847.7
1748,close_distance_trash808.jpg,plastic bag,no,no,No,0.192,13847.1
1749,close_distance_trash808.jpg,glass,no,no,No,0.174,13845.9
1750,close_distance_trash808.jpg,can,no,yes,Yes,0.172,13845.9
1751,close_distance_trash808.jpg,trash,no,no,No,0.181,13846.5
1752,close_distance_trash808.jpg,plastic wrapper,no,no,No,0.19,13847.1
1753,close_distance_trash82.jpg,plastic wrapper,yes,yes,Yes,0.139,13847.1
1754,close_distance_trash82.jpg,metal scrap,no,no,No,0.145,13847.1
1755,close_distance_trash82.jpg,plastic bag,no,yes,Yes,0.132,13847.1
1756,close_distance_trash82.jpg,glass,no,no,No,0.143,13845.9
1757,close_distance_trash82.jpg,plastic bottle,no,no,No,0.136,13847.7
1758,close_distance_trash82.jpg,trash pile,no,no,No,0.14,13847.7
1759,close_distance_trash82.jpg,can,no,no,No,0.139,13845.9
1760,close_distance_trash82.jpg,trash,no,yes,Yes,0.135,13846.5
1761,close_distance_trash826.jpg,plastic bag,yes,yes,Yes,0.144,13847.1
1762,close_distance_trash826.jpg,plastic wrapper,no,yes,Yes,0.164,13847.1
1763,close_distance_trash826.jpg,trash pile,no,no,No,0.146,13847.7
1764,close_distance_trash826.jpg,plastic bottle,no,yes,Yes,0.147,13847.7
1765,close_distance_trash826.jpg,can,no,no,No,0.147,13845.9
1766,close_distance_trash826.jpg,metal scrap,no,no,No,0.139,13847.1
1767,close_distance_trash826.jpg,trash,no,yes,Yes,0.147,13846.5
1768,close_distance_trash826.jpg,glass,no,no,No,0.144,13845.9
1769,close_distance_trash827.jpg,plastic bottle,yes,yes,Yes,0.141,13847.7
1770,close_distance_trash827.jpg,metal scrap,no,no,No,0.137,13847.1
1771,close_distance_trash827.jpg,trash pile,no,no,No,0.14,13847.7
1772,close_distance_trash827.jpg,can,no,no,No,0.139,13845.9
1773,close_distance_trash827.jpg,trash,no,no,No,0.141,13846.5
1774,close_distance_trash827.jpg,plastic wrapper,no,no,No,0.155,13847.1
1775,close_distance_trash827.jpg,plastic bag,no,no,No,0.154,13847.1
1776,close_distance_trash827.jpg,glass,no,no,No,0.149,13845.9
1777,close_distance_trash83.jpg,plastic wrapper,yes,yes,Yes,0.141,13847.1
1778,close_distance_trash83.jpg,trash,yes,yes,Yes,0.144,13846.5
1779,close_distance_trash83.jpg,plastic bottle,no,no,No,0.139,13847.7
1780,close_distance_trash83.jpg,glass,no,no,No,0.137,13845.9
1781,close_distance_trash83.jpg,metal scrap,no,yes,Yes,0.144,13847.1
1782,close_distance_trash83.jpg,plastic bag,no,yes,Yes,0.141,13847.1
1783,close_distance_trash83.jpg,can,no,no,No,0.138,13845.9
1784,close_distance_trash83.jpg,trash pile,no,no,No,0.135,13847.7
1785,close_distance_trash838.jpg,plastic wrapper,yes,yes,Yes,0.242,13847.1
1786,close_distance_trash838.jpg,trash,yes,no,No,0.24,13846.5
1787,close_distance_trash838.jpg,can,no,no,No,0.239,13845.9
1788,close_distance_trash838.jpg,metal scrap,no,no,No,0.226,13847.1
1789,close_distance_trash838.jpg,trash pile,no,no,No,0.246,13847.7
1790,close_distance_trash838.jpg,plastic bag,no,yes,Yes,0.246,13847.1
1791,close_distance_trash838.jpg,glass,no,yes,Yes,0.252,13845.9
1792,close_distance_trash838.jpg,plastic bottle,no,no,No,0.257,13847.7
1793,close_distance_trash846.jpg,can,yes,yes,Yes,0.147,13845.9
1794,close_distance_trash846.jpg,plastic bag,yes,yes,Yes,0.138,13847.1
1795,close_distance_trash846.jpg,trash pile,yes,yes,Yes,0.136,13847.7
1796,close_distance_trash846.jpg,trash,yes,yes,Yes,0.137,13846.5
1797,close_distance_trash846.jpg,plastic wrapper,no,yes,Yes,0.149,13847.1
1798,close_distance_trash846.jpg,plastic bottle,no,yes,Yes,0.16,13847.7
1799,close_distance_trash846.jpg,metal scrap,no,no,No,0.154,13847.1
1800,close_distance_trash846.jpg,glass,no,yes,Yes,0.137,13845.9
1801,close_distance_trash847.jpg,plastic bottle,yes,yes,Yes,0.137,13847.7
1802,close_distance_trash847.jpg,can,no,no,No,0.139,13845.9
1803,close_distance_trash847.jpg,plastic wrapper,no,yes,Yes,0.135,13847.1
1804,close_distance_trash847.jpg,glass,no,no,No,0.138,13845.9
1805,close_distance_trash847.jpg,trash,no,yes,Yes,0.143,13846.5
1806,close_distance_trash847.jpg,plastic bag,no,yes,Yes,0.138,13847.1
1807,close_distance_trash847.jpg,metal scrap,no,no,No,0.143,13847.1
1808,close_distance_trash847.jpg,trash pile,no,no,No,0.138,13847.7
1809,close_distance_trash857.jpg,plastic bottle,yes,yes,Yes,0.139,13847.7
1810,close_distance_trash857.jpg,trash pile,yes,yes,Yes,0.138,13847.7
1811,close_distance_trash857.jpg,metal scrap,no,no,No,0.135,13847.1
1812,close_distance_trash857.jpg,plastic wrapper,no,yes,Yes,0.148,13847.1
1813,close_distance_trash857.jpg,can,no,yes,Yes,0.142,13845.9
1814,close_distance_trash857.jpg,plastic bag,no,yes,Yes,0.137,13847.1
1815,close_distance_trash857.jpg,trash,no,yes,Yes,0.156,13846.5
1816,close_distance_trash857.jpg,glass,no,yes,Yes,0.138,13845.9
1817,close_distance_trash858.jpg,can,yes,yes,Yes,0.137,13845.9
1818,close_distance_trash858.jpg,plastic bag,yes,yes,Yes,0.142,13847.1
1819,close_distance_trash858.jpg,plastic wrapper,yes,yes,Yes,0.149,13847.1
1820,close_distance_trash858.jpg,trash pile,yes,yes,Yes,0.131,13847.7
1821,close_distance_trash858.jpg,trash,yes,yes,Yes,0.133,13846.5
1822,close_distance_trash858.jpg,glass,no,yes,Yes,0.137,13845.9
1823,close_distance_trash858.jpg,metal scrap,no,no,No,0.146,13847.1
1824,close_distance_trash858.jpg,plastic bottle,no,yes,Yes,0.136,13847.7
1825,close_distance_trash87.jpg,plastic bottle,yes,yes,Yes,0.162,13847.7
1826,close_distance_trash87.jpg,glass,yes,no,No,0.151,13845.9
1827,close_distance_trash87.jpg,trash,yes,no,No,0.146,13846.5
1828,close_distance_trash87.jpg,can,no,no,No,0.148,13845.9
1829,close_distance_trash87.jpg,metal scrap,no,no,No,0.149,13847.1
1830,close_distance_trash87.jpg,plastic wrapper,no,no,No,0.137,13847.1
1831,close_distance_trash87.jpg,plastic bag,no,no,No,0.135,13847.1
1832,close_distance_trash87.jpg,trash pile,no,no,No,0.137,13847.7
1833,close_distance_trash876.jpg,trash,yes,yes,Yes,0.136,13846.5
1834,close_distance_trash876.jpg,glass,no,no,No,0.144,13845.9
1835,close_distance_trash876.jpg,plastic bottle,no,no,No,0.146,13847.7
1836,close_distance_trash876.jpg,trash pile,no,no,No,0.141,13847.7
1837,close_distance_trash876.jpg,plastic bag,no,no,No,0.137,13847.1
1838,close_distance_trash876.jpg,metal scrap,no,no,No,0.136,13847.1
1839,close_distance_trash876.jpg,plastic wrapper,no,yes,Yes,0.15,13847.1
1840,close_distance_trash876.jpg,can,no,no,No,0.133,13845.9
1841,close_distance_trash885.jpg,plastic bottle,yes,yes,Yes,0.259,13847.7
1842,close_distance_trash885.jpg,can,yes,yes,Yes,0.254,13845.9
1843,close_distance_trash885.jpg,plastic wrapper,yes,yes,Yes,0.253,13847.1
1844,close_distance_trash885.jpg,trash,no,yes,Yes,0.241,13846.5
1845,close_distance_trash885.jpg,metal scrap,no,no,No,0.276,13847.1
1846,close_distance_trash885.jpg,plastic bag,no,yes,Yes,0.248,13847.1
1847,close_distance_trash885.jpg,glass,no,yes,Yes,0.268,13845.9
1848,close_distance_trash885.jpg,trash pile,no,yes,Yes,0.258,13847.7
1849,close_distance_trash89.jpg,plastic bag,yes,yes,Yes,0.143,13847.1
1850,close_distance_trash89.jpg,trash pile,no,no,No,0.14,13847.7
1851,close_distance_trash89.jpg,plastic wrapper,no,yes,Yes,0.134,13847.1
1852,close_distance_trash89.jpg,metal scrap,no,no,No,0.138,13847.1
1853,close_distance_trash89.jpg,glass,no,no,No,0.143,13845.9
1854,close_distance_trash89.jpg,trash,no,no,No,0.139,13846.5
1855,close_distance_trash89.jpg,plastic bottle,no,no,No,0.146,13847.7
1856,close_distance_trash89.jpg,can,no,no,No,0.139,13845.9
1857,close_distance_trash9.jpg,trash pile,yes,yes,Yes,0.164,13847.7
1858,close_distance_trash9.jpg,trash,yes,yes,Yes,0.164,13846.5
1859,close_distance_trash9.jpg,plastic bag,no,yes,Yes,0.17,13847.1
1860,close_distance_trash9.jpg,plastic wrapper,no,yes,Yes,0.168,13847.1
1861,close_distance_trash9.jpg,metal scrap,no,no,No,0.169,13847.1
1862,close_distance_trash9.jpg,plastic bottle,no,yes,Yes,0.173,13847.7
1863,close_distance_trash9.jpg,can,no,yes,Yes,0.172,13845.9
1864,close_distance_trash9.jpg,glass,no,no,No,0.158,13845.9
1865,close_distance_trash91.jpg,trash,yes,no,No,0.139,13846.5
1866,close_distance_trash91.jpg,plastic bag,no,yes,Yes,0.14,13847.1
1867,close_distance_trash91.jpg,trash pile,no,no,No,0.133,13847.7
1868,close_distance_trash91.jpg,glass,no,yes,Yes,0.132,13845.9
1869,close_distance_trash91.jpg,plastic bottle,no,no,No,0.131,13847.7
1870,close_distance_trash91.jpg,can,no,no,No,0.146,13845.9
1871,close_distance_trash91.jpg,plastic wrapper,no,yes,Yes,0.139,13847.1
1872,close_distance_trash91.jpg,metal scrap,no,no,No,0.134,13847.1
1873,close_distance_trash912.jpg,plastic bottle,yes,yes,Yes,0.139,13847.7
1874,close_distance_trash912.jpg,trash,no,yes,Yes,0.135,13846.5
1875,close_distance_trash912.jpg,plastic wrapper,no,yes,Yes,0.136,13847.1
1876,close_distance_trash912.jpg,plastic bag,no,no,No,0.144,13847.1
1877,close_distance_trash912.jpg,trash pile,no,no,No,0.136,13847.7
1878,close_distance_trash912.jpg,metal scrap,no,no,No,0.136,13847.1
1879,close_distance_trash912.jpg,glass,no,no,No,0.14,13845.9
1880,close_distance_trash912.jpg,can,no,yes,Yes,0.133,13845.9
1881,close_distance_trash920.jpg,plastic wrapper,yes,yes,Yes,0.139,13847.1
1882,close_distance_trash920.jpg,can,no,no,No,0.151,13845.9
1883,close_distance_trash920.jpg,glass,no,no,No,0.137,13845.9
1884,close_distance_trash920.jpg,plastic bag,no,no,No,0.138,13847.1
1885,close_distance_trash920.jpg,plastic bottle,no,no,No,0.133,13847.7
1886,close_distance_trash920.jpg,metal scrap,no,no,No,0.141,13847.1
1887,close_distance_trash920.jpg,trash,no,yes,Yes,0.137,13846.5
1888,close_distance_trash920.jpg,trash pile,no,no,No,0.141,13847.7
1889,close_distance_trash921.jpg,plastic bottle,yes,yes,Yes,0.172,13847.7
1890,close_distance_trash921.jpg,can,yes,yes,Yes,0.169,13845.9
1891,close_distance_trash921.jpg,plastic wrapper,no,yes,Yes,0.183,13847.1
1892,close_distance_trash921.jpg,metal scrap,no,no,No,0.172,13847.1
1893,close_distance_trash921.jpg,glass,no,yes,Yes,0.178,13845.9
1894,close_distance_trash921.jpg,trash pile,no,yes,Yes,0.204,13847.7
1895,close_distance_trash921.jpg,trash,no,yes,Yes,0.181,13846.5
1896,close_distance_trash921.jpg,plastic bag,no,yes,Yes,0.172,13847.1
1897,close_distance_trash93.jpg,trash,yes,no,No,0.136,13846.5
1898,close_distance_trash93.jpg,trash pile,no,no,No,0.139,13847.7
1899,close_distance_trash93.jpg,plastic bag,no,no,No,0.136,13847.1
1900,close_distance_trash93.jpg,plastic bottle,no,no,No,0.14,13847.7
1901,close_distance_trash93.jpg,can,no,no,No,0.132,13845.9
1902,close_distance_trash93.jpg,plastic wrapper,no,yes,Yes,0.131,13847.1
1903,close_distance_trash93.jpg,glass,no,yes,Yes,0.132,13845.9
1904,close_distance_trash93.jpg,metal scrap,no,no,No,0.159,13847.1
1905,close_distance_trash932.jpg,plastic bag,yes,yes,Yes,0.147,13847.1
1906,close_distance_trash932.jpg,plastic wrapper,no,yes,Yes,0.155,13847.1
1907,close_distance_trash932.jpg,metal scrap,no,no,No,0.152,13847.1
1908,close_distance_trash932.jpg,plastic bottle,no,yes,Yes,0.151,13847.7
1909,close_distance_trash932.jpg,trash,no,yes,Yes,0.149,13846.5
1910,close_distance_trash932.jpg,trash pile,no,no,No,0.158,13847.7
1911,close_distance_trash932.jpg,glass,no,no,No,0.149,13845.9
1912,close_distance_trash932.jpg,can,no,no,No,0.145,13845.9
1913,close_distance_trash933.jpg,trash,yes,no,No,0.251,13846.5
1914,close_distance_trash933.jpg,can,no,no,No,0.257,13845.9
1915,close_distance_trash933.jpg,plastic bag,no,yes,Yes,0.228,13847.1
1916,close_distance_trash933.jpg,metal scrap,no,no,No,0.249,13847.1
1917,close_distance_trash933.jpg,trash pile,no,no,No,0.255,13847.7
1918,close_distance_trash933.jpg,glass,no,no,No,0.242,13845.9
1919,close_distance_trash933.jpg,plastic bottle,no,no,No,0.245,13847.7
1920,close_distance_trash933.jpg,plastic wrapper,no,yes,Yes,0.24,13847.1
1921,close_distance_trash94.jpg,glass,yes,yes,Yes,0.133,13845.9
1922,close_distance_trash94.jpg,trash pile,no,yes,Yes,0.149,13847.7
1923,close_distance_trash94.jpg,trash,no,yes,Yes,0.131,13846.5
1924,close_distance_trash94.jpg,metal scrap,no,yes,Yes,0.137,13847.1
1925,close_distance_trash94.jpg,can,no,yes,Yes,0.142,13845.9
1926,close_distance_trash94.jpg,plastic bottle,no,yes,Yes,0.145,13847.7
1927,close_distance_trash94.jpg,plastic bag,no,yes,Yes,0.146,13847.1
1928,close_distance_trash94.jpg,plastic wrapper,no,yes,Yes,0.138,13847.1
1929,close_distance_trash940.jpg,plastic bag,yes,yes,Yes,0.236,13847.1
1930,close_distance_trash940.jpg,trash,no,yes,Yes,0.26,13846.5
1931,close_distance_trash940.jpg,plastic wrapper,no,yes,Yes,0.238,13847.1
1932,close_distance_trash940.jpg,can,no,no,No,0.241,13845.9
1933,close_distance_trash940.jpg,plastic bottle,no,no,No,0.228,13847.7
1934,close_distance_trash940.jpg,metal scrap,no,no,No,0.238,13847.1
1935,close_distance_trash940.jpg,trash pile,no,no,No,0.239,13847.7
1936,close_distance_trash940.jpg,glass,no,no,No,0.23,13845.9
1937,close_distance_trash96.jpg,plastic bag,yes,yes,Yes,0.14,13847.1
1938,close_distance_trash96.jpg,plastic wrapper,no,yes,Yes,0.155,13847.1
1939,close_distance_trash96.jpg,trash pile,no,yes,Yes,0.146,13847.7
1940,close_distance_trash96.jpg,glass,no,no,No,0.135,13845.9
1941,close_distance_trash96.jpg,plastic bottle,no,no,No,0.141,13847.7
1942,close_distance_trash96.jpg,can,no,no,No,0.171,13845.9
1943,close_distance_trash96.jpg,trash,no,yes,Yes,0.15,13846.5
1944,close_distance_trash96.jpg,metal scrap,no,no,No,0.146,13847.1
1945,close_distance_trash97.jpg,trash,yes,no,No,0.141,13846.5
1946,close_distance_trash97.jpg,plastic bag,no,yes,Yes,0.13,13847.1
1947,close_distance_trash97.jpg,plastic wrapper,no,yes,Yes,0.14,13847.1
1948,close_distance_trash97.jpg,glass,no,no,No,0.141,13845.9
1949,close_distance_trash97.jpg,can,no,no,No,0.135,13845.9
1950,close_distance_trash97.jpg,trash pile,no,no,No,0.142,13847.7
1951,close_distance_trash97.jpg,plastic bottle,no,no,No,0.152,13847.7
1952,close_distance_trash97.jpg,metal scrap,no,no,No,0.142,13847.1
1953,close_distance_trash976.jpg,plastic bag,yes,yes,Yes,0.135,13847.1
1954,close_distance_trash976.jpg,glass,no,no,No,0.147,13845.9
1955,close_distance_trash976.jpg,trash,no,yes,Yes,0.138,13846.5
1956,close_distance_trash976.jpg,can,no,no,No,0.157,13845.9
