question_id,image,cls,label,pred,response,inference_s,vram_mb
2264,far_distance_trash249.jpg,metal scrap,no,yes,yes,0.171,4229.0
2265,far_distance_trash250.jpg,can,yes,yes,yes,0.17,4229.0
2266,far_distance_trash250.jpg,plastic wrapper,yes,yes,yes,0.172,4229.0
2267,far_distance_trash250.jpg,trash,no,yes,yes,0.177,4229.0
2268,far_distance_trash250.jpg,plastic bottle,no,yes,yes,0.184,4229.0
2269,far_distance_trash250.jpg,trash pile,no,yes,yes,0.179,4229.0
2270,far_distance_trash250.jpg,plastic bag,no,yes,yes,0.183,4229.0
2271,far_distance_trash250.jpg,glass,no,no,no,0.18,4229.0
2272,far_distance_trash250.jpg,metal scrap,no,yes,yes,0.173,4229.0
2273,far_distance_trash251.jpg,plastic bottle,yes,yes,yes,0.176,4229.0
2274,far_distance_trash251.jpg,trash,no,yes,yes,0.177,4229.0
2275,far_distance_trash251.jpg,can,no,no,no,0.171,4229.0
2276,far_distance_trash251.jpg,trash pile,no,yes,yes,0.193,4229.0
2277,far_distance_trash251.jpg,plastic wrapper,no,yes,yes,0.177,4229.0
2278,far_distance_trash251.jpg,glass,no,no,no,0.176,4229.0
2279,far_distance_trash251.jpg,plastic bag,no,no,no,0.188,4229.0
2280,far_distance_trash251.jpg,metal scrap,no,yes,yes,0.185,4229.0
2281,far_distance_trash252.jpg,can,yes,yes,yes,0.179,4229.0
2282,far_distance_trash252.jpg,trash,no,yes,yes,0.182,4229.0
2283,far_distance_trash252.jpg,plastic bottle,no,yes,yes,0.175,4229.0
2284,far_distance_trash252.jpg,plastic wrapper,no,yes,yes,0.175,4229.0
2285,far_distance_trash252.jpg,trash pile,no,yes,yes,0.183,4229.0
2286,far_distance_trash252.jpg,plastic bag,no,yes,yes,0.177,4229.0
2287,far_distance_trash252.jpg,glass,no,yes,yes,0.179,4229.0
2288,far_distance_trash252.jpg,metal scrap,no,yes,yes,0.179,4229.0
2289,far_distance_trash253.jpg,trash,yes,yes,yes,0.175,4229.0
2290,far_distance_trash253.jpg,plastic bottle,no,yes,yes,0.167,4229.0
2291,far_distance_trash253.jpg,plastic wrapper,no,yes,yes,0.18,4229.0
2292,far_distance_trash253.jpg,plastic bag,no,yes,yes,0.165,4229.0
2293,far_distance_trash253.jpg,trash pile,no,yes,yes,0.171,4229.0
2294,far_distance_trash253.jpg,can,no,yes,yes,0.176,4229.0
2295,far_distance_trash253.jpg,glass,no,yes,yes,0.177,4229.0
2296,far_distance_trash253.jpg,metal scrap,no,yes,yes,0.178,4229.0
2297,far_distance_trash255.jpg,can,yes,yes,yes,0.172,4229.0
2298,far_distance_trash255.jpg,trash,no,yes,yes,0.175,4229.0
2299,far_distance_trash255.jpg,plastic bottle,no,yes,yes,0.172,4229.0
2300,far_distance_trash255.jpg,plastic wrapper,no,yes,yes,0.171,4229.0
2301,far_distance_trash255.jpg,trash pile,no,no,no,0.181,4229.0
2302,far_distance_trash255.jpg,plastic bag,no,no,no,0.179,4229.0
2303,far_distance_trash255.jpg,glass,no,no,no,0.176,4229.0
2304,far_distance_trash255.jpg,metal scrap,no,yes,yes,0.181,4229.0
2305,far_distance_trash256.jpg,plastic bag,yes,yes,yes,0.177,4229.0
2306,far_distance_trash256.jpg,trash,no,yes,yes,0.176,4229.0
2307,far_distance_trash256.jpg,trash pile,no,yes,yes,0.178,4229.0
2308,far_distance_trash256.jpg,plastic wrapper,no,yes,yes,0.18,4229.0
2309,far_distance_trash256.jpg,plastic bottle,no,yes,yes,0.173,4229.0
2310,far_distance_trash256.jpg,can,no,no,no,0.18,4229.0
2311,far_distance_trash256.jpg,metal scrap,no,no,no,0.172,4229.0
2312,far_distance_trash256.jpg,glass,no,yes,yes,0.175,4229.0
2313,far_distance_trash257.jpg,can,yes,yes,yes,0.176,4229.0
2314,far_distance_trash257.jpg,trash,no,yes,yes,0.18,4229.0
2315,far_distance_trash257.jpg,plastic bottle,no,yes,yes,0.168,4229.0
2316,far_distance_trash257.jpg,plastic wrapper,no,yes,yes,0.182,4229.0
2317,far_distance_trash257.jpg,trash pile,no,no,no,0.173,4229.0
2318,far_distance_trash257.jpg,plastic bag,no,no,no,0.177,4229.0
2319,far_distance_trash257.jpg,glass,no,no,no,0.172,4229.0
2320,far_distance_trash257.jpg,metal scrap,no,yes,yes,0.176,4229.0
2321,far_distance_trash258.jpg,trash,yes,yes,yes,0.178,4229.0
2322,far_distance_trash258.jpg,plastic bottle,no,no,no,0.172,4229.0
2323,far_distance_trash258.jpg,plastic wrapper,no,yes,yes,0.19,4229.0
2324,far_distance_trash258.jpg,plastic bag,no,yes,yes,0.165,4229.0
2325,far_distance_trash258.jpg,trash pile,no,yes,yes,0.171,4229.0
2326,far_distance_trash258.jpg,can,no,yes,yes,0.179,4229.0
2327,far_distance_trash258.jpg,glass,no,no,no,0.168,4229.0
2328,far_distance_trash258.jpg,metal scrap,no,yes,yes,0.175,4229.0
2329,far_distance_trash259.jpg,can,yes,yes,yes,0.171,4229.0
2330,far_distance_trash259.jpg,trash,no,yes,yes,0.17,4229.0
2331,far_distance_trash259.jpg,plastic bottle,no,yes,yes,0.165,4229.0
2332,far_distance_trash259.jpg,plastic wrapper,no,yes,yes,0.178,4229.0
2333,far_distance_trash259.jpg,trash pile,no,yes,yes,0.184,4229.0
2334,far_distance_trash259.jpg,plastic bag,no,yes,yes,0.173,4229.0
2335,far_distance_trash259.jpg,glass,no,yes,yes,0.175,4229.0
2336,far_distance_trash259.jpg,metal scrap,no,yes,yes,0.207,4229.0
2337,far_distance_trash26.jpg,plastic bottle,yes,yes,yes,0.174,4229.0
2338,far_distance_trash26.jpg,can,yes,yes,yes,0.176,4229.0
2339,far_distance_trash26.jpg,trash,no,yes,yes,0.178,4229.0
2340,far_distance_trash26.jpg,trash pile,no,yes,yes,0.176,4229.0
2341,far_distance_trash26.jpg,plastic wrapper,no,yes,yes,0.181,4229.0
2342,far_distance_trash26.jpg,plastic bag,no,no,no,0.173,4229.0
2343,far_distance_trash26.jpg,glass,no,yes,yes,0.18,4229.0
2344,far_distance_trash26.jpg,metal scrap,no,yes,yes,0.171,4229.0
2345,far_distance_trash260.jpg,trash,yes,yes,yes,0.178,4229.0
2346,far_distance_trash260.jpg,plastic bottle,no,yes,yes,0.168,4229.0
2347,far_distance_trash260.jpg,plastic wrapper,no,yes,yes,0.168,4229.0
2348,far_distance_trash260.jpg,plastic bag,no,yes,yes,0.177,4229.0
2349,far_distance_trash260.jpg,trash pile,no,yes,yes,0.178,4229.0
2350,far_distance_trash260.jpg,can,no,yes,yes,0.171,4229.0
2351,far_distance_trash260.jpg,glass,no,yes,yes,0.167,4229.0
2352,far_distance_trash260.jpg,metal scrap,no,yes,yes,0.178,4229.0
2353,far_distance_trash261.jpg,trash,yes,yes,yes,0.179,4229.0
2354,far_distance_trash261.jpg,plastic bottle,no,yes,yes,0.177,4229.0
2355,far_distance_trash261.jpg,plastic wrapper,no,yes,yes,0.169,4229.0
2356,far_distance_trash261.jpg,plastic bag,no,yes,yes,0.171,4229.0
2357,far_distance_trash261.jpg,trash pile,no,yes,yes,0.179,4229.0
2358,far_distance_trash261.jpg,can,no,yes,yes,0.174,4229.0
2359,far_distance_trash261.jpg,glass,no,yes,yes,0.169,4229.0
2360,far_distance_trash261.jpg,metal scrap,no,yes,yes,0.174,4229.0
2361,far_distance_trash263.jpg,plastic wrapper,yes,yes,yes,0.2,4229.0
2362,far_distance_trash263.jpg,trash,no,yes,yes,0.183,4229.0
2363,far_distance_trash263.jpg,plastic bag,no,no,no,0.173,4229.0
2364,far_distance_trash263.jpg,trash pile,no,yes,yes,0.17,4229.0
2365,far_distance_trash263.jpg,plastic bottle,no,yes,yes,0.175,4229.0
2366,far_distance_trash263.jpg,can,no,yes,yes,0.17,4229.0
2367,far_distance_trash263.jpg,glass,no,no,no,0.17,4229.0
2368,far_distance_trash263.jpg,metal scrap,no,yes,yes,0.18,4229.0
2369,far_distance_trash264.jpg,plastic bag,yes,yes,yes,0.18,4229.0
2370,far_distance_trash264.jpg,plastic wrapper,yes,yes,yes,0.176,4229.0
2371,far_distance_trash264.jpg,trash,no,yes,yes,0.178,4229.0
2372,far_distance_trash264.jpg,trash pile,no,yes,yes,0.165,4229.0
2373,far_distance_trash264.jpg,plastic bottle,no,yes,yes,0.176,4229.0
2374,far_distance_trash264.jpg,can,no,no,no,0.182,4229.0
2375,far_distance_trash264.jpg,glass,no,no,no,0.177,4229.0
2376,far_distance_trash264.jpg,metal scrap,no,yes,yes,0.176,4229.0
2377,far_distance_trash266.jpg,trash,yes,yes,yes,0.198,4229.0
2378,far_distance_trash266.jpg,plastic bottle,no,no,no,0.176,4229.0
2379,far_distance_trash266.jpg,plastic wrapper,no,yes,yes,0.183,4229.0
2380,far_distance_trash266.jpg,plastic bag,no,no,no,0.179,4229.0
2381,far_distance_trash266.jpg,trash pile,no,yes,yes,0.179,4229.0
2382,far_distance_trash266.jpg,can,no,no,no,0.173,4229.0
2383,far_distance_trash266.jpg,glass,no,yes,yes,0.189,4229.0
2384,far_distance_trash266.jpg,metal scrap,no,yes,yes,0.178,4229.0
2385,far_distance_trash268.jpg,plastic wrapper,yes,yes,yes,0.193,4229.0
2386,far_distance_trash268.jpg,trash,no,yes,yes,0.198,4229.0
2387,far_distance_trash268.jpg,plastic bag,no,yes,yes,0.192,4229.0
2388,far_distance_trash268.jpg,trash pile,no,yes,yes,0.195,4229.0
2389,far_distance_trash268.jpg,plastic bottle,no,yes,yes,0.18,4229.0
2390,far_distance_trash268.jpg,can,no,yes,yes,0.179,4229.0
2391,far_distance_trash268.jpg,glass,no,yes,yes,0.185,4229.0
2392,far_distance_trash268.jpg,metal scrap,no,yes,yes,0.181,4229.0
2393,far_distance_trash27.jpg,plastic wrapper,yes,yes,yes,0.178,4229.0
2394,far_distance_trash27.jpg,trash,no,yes,yes,0.184,4229.0
2395,far_distance_trash27.jpg,plastic bag,no,yes,yes,0.192,4229.0
2396,far_distance_trash27.jpg,trash pile,no,yes,yes,0.175,4229.0
2397,far_distance_trash27.jpg,plastic bottle,no,yes,yes,0.183,4229.0
2398,far_distance_trash27.jpg,can,no,no,no,0.186,4229.0
2399,far_distance_trash27.jpg,glass,no,no,no,0.2,4229.0
2400,far_distance_trash27.jpg,metal scrap,no,no,no,0.208,4229.0
2401,far_distance_trash270.jpg,trash,yes,yes,yes,0.182,4229.0
2402,far_distance_trash270.jpg,plastic bottle,no,no,no,0.194,4229.0
2403,far_distance_trash270.jpg,plastic wrapper,no,yes,yes,0.181,4229.0
2404,far_distance_trash270.jpg,plastic bag,no,yes,yes,0.195,4229.0
2405,far_distance_trash270.jpg,trash pile,no,yes,yes,0.188,4229.0
2406,far_distance_trash270.jpg,can,no,no,no,0.191,4229.0
2407,far_distance_trash270.jpg,glass,no,no,no,0.175,4229.0
2408,far_distance_trash270.jpg,metal scrap,no,no,no,0.193,4229.0
2409,far_distance_trash275.jpg,trash,yes,yes,yes,0.233,4229.0
2410,far_distance_trash275.jpg,plastic bottle,no,yes,yes,0.187,4229.0
2411,far_distance_trash275.jpg,plastic wrapper,no,yes,yes,0.19,4229.0
2412,far_distance_trash275.jpg,plastic bag,no,yes,yes,0.178,4229.0
2413,far_distance_trash275.jpg,trash pile,no,yes,yes,0.185,4229.0
2414,far_distance_trash275.jpg,can,no,yes,yes,0.182,4229.0
2415,far_distance_trash275.jpg,glass,no,no,no,0.176,4229.0
2416,far_distance_trash275.jpg,metal scrap,no,yes,yes,0.184,4229.0
2417,far_distance_trash277.jpg,plastic bottle,yes,yes,yes,0.181,4229.0
2418,far_distance_trash277.jpg,trash,yes,yes,yes,0.189,4229.0
2419,far_distance_trash277.jpg,plastic wrapper,no,yes,yes,0.185,4229.0
2420,far_distance_trash277.jpg,trash pile,no,yes,yes,0.182,4229.0
2421,far_distance_trash277.jpg,can,no,yes,yes,0.185,4229.0
2422,far_distance_trash277.jpg,plastic bag,no,yes,yes,0.186,4229.0
2423,far_distance_trash277.jpg,glass,no,yes,yes,0.178,4229.0
2424,far_distance_trash277.jpg,metal scrap,no,yes,yes,0.18,4229.0
2425,far_distance_trash278.jpg,plastic bottle,yes,yes,yes,0.187,4229.0
2426,far_distance_trash278.jpg,trash,no,yes,yes,0.193,4229.0
2427,far_distance_trash278.jpg,can,no,no,no,0.203,4229.0
2428,far_distance_trash278.jpg,trash pile,no,yes,yes,0.239,4229.0
2429,far_distance_trash278.jpg,plastic wrapper,no,yes,yes,0.185,4229.0
2430,far_distance_trash278.jpg,glass,no,no,no,0.196,4229.0
2431,far_distance_trash278.jpg,plastic bag,no,no,no,0.198,4229.0
2432,far_distance_trash278.jpg,metal scrap,no,yes,yes,0.183,4229.0
2433,far_distance_trash279.jpg,trash,yes,yes,yes,0.178,4229.0
2434,far_distance_trash279.jpg,plastic bottle,no,no,no,0.189,4229.0
2435,far_distance_trash279.jpg,plastic wrapper,no,yes,yes,0.193,4229.0
2436,far_distance_trash279.jpg,plastic bag,no,no,no,0.182,4229.0
2437,far_distance_trash279.jpg,trash pile,no,yes,yes,0.178,4229.0
2438,far_distance_trash279.jpg,can,no,no,no,0.178,4229.0
2439,far_distance_trash279.jpg,glass,no,yes,yes,0.19,4229.0
2440,far_distance_trash279.jpg,metal scrap,no,no,no,0.177,4229.0
2441,far_distance_trash28.jpg,trash,yes,yes,yes,0.178,4229.0
2442,far_distance_trash28.jpg,plastic bottle,no,yes,yes,0.204,4229.0
2443,far_distance_trash28.jpg,plastic wrapper,no,yes,yes,0.183,4229.0
2444,far_distance_trash28.jpg,plastic bag,no,yes,yes,0.207,4229.0
2445,far_distance_trash28.jpg,trash pile,no,yes,yes,0.18,4229.0
2446,far_distance_trash28.jpg,can,no,yes,yes,0.183,4229.0
2447,far_distance_trash28.jpg,glass,no,no,no,0.212,4229.0
2448,far_distance_trash28.jpg,metal scrap,no,yes,yes,0.18,4229.0
2449,far_distance_trash282.jpg,can,yes,yes,yes,0.175,4229.0
2450,far_distance_trash282.jpg,trash,no,yes,yes,0.18,4229.0
2451,far_distance_trash282.jpg,plastic bottle,no,yes,yes,0.18,4229.0
2452,far_distance_trash282.jpg,plastic wrapper,no,yes,yes,0.181,4229.0
2453,far_distance_trash282.jpg,trash pile,no,yes,yes,0.216,4229.0
2454,far_distance_trash282.jpg,plastic bag,no,yes,yes,0.248,4229.0
2455,far_distance_trash282.jpg,glass,no,yes,yes,0.205,4229.0
2456,far_distance_trash282.jpg,metal scrap,no,yes,yes,0.222,4229.0
2457,far_distance_trash283.jpg,plastic wrapper,yes,yes,yes,0.178,4229.0
2458,far_distance_trash283.jpg,trash,no,yes,yes,0.195,4229.0
2459,far_distance_trash283.jpg,plastic bag,no,yes,yes,0.204,4229.0
2460,far_distance_trash283.jpg,trash pile,no,yes,yes,0.214,4229.0
2461,far_distance_trash283.jpg,plastic bottle,no,yes,yes,0.225,4229.0
2462,far_distance_trash283.jpg,can,no,yes,yes,0.186,4229.0
2463,far_distance_trash283.jpg,glass,no,no,no,0.197,4229.0
2464,far_distance_trash283.jpg,metal scrap,no,yes,yes,0.196,4229.0
2465,far_distance_trash284.jpg,plastic bottle,yes,yes,yes,0.19,4229.0
2466,far_distance_trash284.jpg,trash,no,yes,yes,0.207,4229.0
2467,far_distance_trash284.jpg,can,no,yes,yes,0.183,4229.0
2468,far_distance_trash284.jpg,trash pile,no,yes,yes,0.216,4229.0
2469,far_distance_trash284.jpg,plastic wrapper,no,yes,yes,0.179,4229.0
2470,far_distance_trash284.jpg,glass,no,yes,yes,0.186,4229.0
2471,far_distance_trash284.jpg,plastic bag,no,yes,yes,0.18,4229.0
2472,far_distance_trash284.jpg,metal scrap,no,yes,yes,0.192,4229.0
2473,far_distance_trash287.jpg,glass,yes,no,no,0.185,4229.0
2474,far_distance_trash287.jpg,trash,no,yes,yes,0.18,4229.0
2475,far_distance_trash287.jpg,plastic bottle,no,yes,yes,0.192,4229.0
2476,far_distance_trash287.jpg,can,no,yes,yes,0.174,4229.0
2477,far_distance_trash287.jpg,plastic wrapper,no,yes,yes,0.175,4229.0
2478,far_distance_trash287.jpg,trash pile,no,yes,yes,0.196,4229.0
2479,far_distance_trash287.jpg,metal scrap,no,yes,yes,0.184,4229.0
2480,far_distance_trash287.jpg,plastic bag,no,yes,yes,0.182,4229.0
2481,far_distance_trash29.jpg,plastic wrapper,yes,yes,yes,0.213,4229.0
2482,far_distance_trash29.jpg,trash,no,yes,yes,0.181,4229.0
2483,far_distance_trash29.jpg,plastic bag,no,yes,yes,0.176,4229.0
2484,far_distance_trash29.jpg,trash pile,no,yes,yes,0.184,4229.0
2485,far_distance_trash29.jpg,plastic bottle,no,yes,yes,0.193,4229.0
2486,far_distance_trash29.jpg,can,no,no,no,0.178,4229.0
2487,far_distance_trash29.jpg,glass,no,yes,yes,0.18,4229.0
2488,far_distance_trash29.jpg,metal scrap,no,yes,yes,0.186,4229.0
2489,far_distance_trash290.jpg,trash,yes,no,no,0.18,4229.0
2490,far_distance_trash290.jpg,plastic bottle,no,no,no,0.186,4229.0
2491,far_distance_trash290.jpg,plastic wrapper,no,yes,yes,0.189,4229.0
2492,far_distance_trash290.jpg,plastic bag,no,no,no,0.181,4229.0
2493,far_distance_trash290.jpg,trash pile,no,no,no,0.182,4229.0
2494,far_distance_trash290.jpg,can,no,no,no,0.184,4229.0
2495,far_distance_trash290.jpg,glass,no,yes,yes,0.178,4229.0
2496,far_distance_trash290.jpg,metal scrap,no,yes,yes,0.179,4229.0
2497,far_distance_trash291.jpg,plastic wrapper,yes,yes,yes,0.18,4229.0
2498,far_distance_trash291.jpg,trash,no,yes,yes,0.245,4229.0
2499,far_distance_trash291.jpg,plastic bag,no,yes,yes,0.196,4229.0
2500,far_distance_trash291.jpg,trash pile,no,yes,yes,0.179,4229.0
2501,far_distance_trash291.jpg,plastic bottle,no,yes,yes,0.183,4229.0
2502,far_distance_trash291.jpg,can,no,yes,yes,0.2,4229.0
2503,far_distance_trash291.jpg,glass,no,yes,yes,0.184,4229.0
2504,far_distance_trash291.jpg,metal scrap,no,yes,yes,0.181,4229.0
2505,far_distance_trash292.jpg,can,yes,yes,yes,0.184,4229.0
2506,far_distance_trash292.jpg,trash,no,yes,yes,0.187,4229.0
2507,far_distance_trash292.jpg,plastic bottle,no,yes,yes,0.179,4229.0
2508,far_distance_trash292.jpg,plastic wrapper,no,yes,yes,0.181,4229.0
2509,far_distance_trash292.jpg,trash pile,no,yes,yes,0.185,4229.0
2510,far_distance_trash292.jpg,plastic bag,no,no,no,0.178,4229.0
2511,far_distance_trash292.jpg,glass,no,no,no,0.18,4229.0
2512,far_distance_trash292.jpg,metal scrap,no,yes,yes,0.176,4229.0
2513,far_distance_trash293.jpg,trash,yes,yes,yes,0.176,4229.0
2514,far_distance_trash293.jpg,plastic bottle,no,yes,yes,0.177,4229.0
2515,far_distance_trash293.jpg,plastic wrapper,no,yes,yes,0.185,4229.0
2516,far_distance_trash293.jpg,plastic bag,no,yes,yes,0.184,4229.0
2517,far_distance_trash293.jpg,trash pile,no,yes,yes,0.18,4229.0
2518,far_distance_trash293.jpg,can,no,no,no,0.181,4229.0
2519,far_distance_trash293.jpg,glass,no,yes,yes,0.179,4229.0
2520,far_distance_trash293.jpg,metal scrap,no,yes,yes,0.181,4229.0
2521,far_distance_trash295.jpg,trash,yes,yes,yes,0.176,4229.0
2522,far_distance_trash295.jpg,plastic bottle,no,yes,yes,0.179,4229.0
2523,far_distance_trash295.jpg,plastic wrapper,no,yes,yes,0.181,4229.0
2524,far_distance_trash295.jpg,plastic bag,no,yes,yes,0.18,4229.0
2525,far_distance_trash295.jpg,trash pile,no,yes,yes,0.177,4229.0
2526,far_distance_trash295.jpg,can,no,yes,yes,0.254,4229.0
2527,far_distance_trash295.jpg,glass,no,yes,yes,0.185,4229.0
2528,far_distance_trash295.jpg,metal scrap,no,yes,yes,0.181,4229.0
2529,far_distance_trash296.jpg,plastic wrapper,yes,yes,yes,0.175,4229.0
2530,far_distance_trash296.jpg,trash,no,yes,yes,0.243,4229.0
2531,far_distance_trash296.jpg,plastic bag,no,yes,yes,0.178,4229.0
2532,far_distance_trash296.jpg,trash pile,no,yes,yes,0.176,4229.0
2533,far_distance_trash296.jpg,plastic bottle,no,yes,yes,0.18,4229.0
2534,far_distance_trash296.jpg,can,no,yes,yes,0.183,4229.0
2535,far_distance_trash296.jpg,glass,no,yes,yes,0.185,4229.0
2536,far_distance_trash296.jpg,metal scrap,no,no,no,0.192,4229.0
2537,far_distance_trash298.jpg,can,yes,yes,yes,0.178,4229.0
2538,far_distance_trash298.jpg,trash,no,yes,yes,0.185,4229.0
2539,far_distance_trash298.jpg,plastic bottle,no,yes,yes,0.255,4229.0
2540,far_distance_trash298.jpg,plastic wrapper,no,yes,yes,0.198,4229.0
2541,far_distance_trash298.jpg,trash pile,no,yes,yes,0.186,4229.0
2542,far_distance_trash298.jpg,plastic bag,no,no,no,0.184,4229.0
2543,far_distance_trash298.jpg,glass,no,yes,yes,0.189,4229.0
2544,far_distance_trash298.jpg,metal scrap,no,yes,yes,0.18,4229.0
2545,far_distance_trash299.jpg,can,yes,yes,yes,0.172,4229.0
2546,far_distance_trash299.jpg,trash,no,yes,yes,0.177,4229.0
2547,far_distance_trash299.jpg,plastic bottle,no,yes,yes,0.175,4229.0
2548,far_distance_trash299.jpg,plastic wrapper,no,yes,yes,0.179,4229.0
2549,far_distance_trash299.jpg,trash pile,no,yes,yes,0.182,4229.0
2550,far_distance_trash299.jpg,plastic bag,no,no,no,0.179,4229.0
2551,far_distance_trash299.jpg,glass,no,yes,yes,0.179,4229.0
2552,far_distance_trash299.jpg,metal scrap,no,yes,yes,0.175,4229.0
2553,far_distance_trash30.jpg,plastic wrapper,yes,yes,yes,0.181,4229.0
2554,far_distance_trash30.jpg,trash,no,yes,yes,0.173,4229.0
2555,far_distance_trash30.jpg,plastic bag,no,yes,yes,0.181,4229.0
2556,far_distance_trash30.jpg,trash pile,no,yes,yes,0.183,4229.0
2557,far_distance_trash30.jpg,plastic bottle,no,yes,yes,0.201,4229.0
2558,far_distance_trash30.jpg,can,no,yes,yes,0.186,4229.0
2559,far_distance_trash30.jpg,glass,no,no,no,0.175,4229.0
2560,far_distance_trash30.jpg,metal scrap,no,yes,yes,0.234,4229.0
2561,far_distance_trash301.jpg,trash,yes,yes,yes,0.18,4229.0
2562,far_distance_trash301.jpg,plastic bottle,no,yes,yes,0.18,4229.0
2563,far_distance_trash301.jpg,plastic wrapper,no,yes,yes,0.175,4229.0
2564,far_distance_trash301.jpg,plastic bag,no,no,no,0.253,4229.0
2565,far_distance_trash301.jpg,trash pile,no,yes,yes,0.244,4229.0
2566,far_distance_trash301.jpg,can,no,yes,yes,0.176,4229.0
2567,far_distance_trash301.jpg,glass,no,yes,yes,0.18,4229.0
2568,far_distance_trash301.jpg,metal scrap,no,yes,yes,0.174,4229.0
2569,far_distance_trash302.jpg,trash,yes,yes,yes,0.181,4229.0
2570,far_distance_trash302.jpg,plastic bottle,no,yes,yes,0.181,4229.0
2571,far_distance_trash302.jpg,plastic wrapper,no,yes,yes,0.17,4229.0
2572,far_distance_trash302.jpg,plastic bag,no,no,no,0.177,4229.0
2573,far_distance_trash302.jpg,trash pile,no,yes,yes,0.188,4229.0
2574,far_distance_trash302.jpg,can,no,yes,yes,0.184,4229.0
2575,far_distance_trash302.jpg,glass,no,yes,yes,0.188,4229.0
2576,far_distance_trash302.jpg,metal scrap,no,yes,yes,0.178,4229.0
2577,far_distance_trash305.jpg,plastic bottle,yes,yes,yes,0.198,4229.0
2578,far_distance_trash305.jpg,trash,no,yes,yes,0.186,4229.0
2579,far_distance_trash305.jpg,can,no,yes,yes,0.189,4229.0
2580,far_distance_trash305.jpg,trash pile,no,yes,yes,0.178,4229.0
2581,far_distance_trash305.jpg,plastic wrapper,no,yes,yes,0.182,4229.0
2582,far_distance_trash305.jpg,glass,no,no,no,0.178,4229.0
2583,far_distance_trash305.jpg,plastic bag,no,yes,yes,0.182,4229.0
2584,far_distance_trash305.jpg,metal scrap,no,yes,yes,0.185,4229.0
2585,far_distance_trash306.jpg,can,yes,yes,yes,0.188,4229.0
2586,far_distance_trash306.jpg,trash,no,yes,yes,0.189,4229.0
2587,far_distance_trash306.jpg,plastic bottle,no,yes,yes,0.183,4229.0
2588,far_distance_trash306.jpg,plastic wrapper,no,yes,yes,0.176,4229.0
2589,far_distance_trash306.jpg,trash pile,no,yes,yes,0.178,4229.0
2590,far_distance_trash306.jpg,plastic bag,no,no,no,0.18,4229.0
2591,far_distance_trash306.jpg,glass,no,no,no,0.183,4229.0
2592,far_distance_trash306.jpg,metal scrap,no,yes,yes,0.186,4229.0
2593,far_distance_trash308.jpg,can,yes,yes,yes,0.206,4229.0
2594,far_distance_trash308.jpg,trash,no,yes,yes,0.177,4229.0
2595,far_distance_trash308.jpg,plastic bottle,no,no,no,0.177,4229.0
2596,far_distance_trash308.jpg,plastic wrapper,no,yes,yes,0.178,4229.0
2597,far_distance_trash308.jpg,trash pile,no,yes,yes,0.189,4229.0
2598,far_distance_trash308.jpg,plastic bag,no,no,no,0.177,4229.0
2599,far_distance_trash308.jpg,glass,no,no,no,0.178,4229.0
2600,far_distance_trash308.jpg,metal scrap,no,yes,yes,0.184,4229.0
2601,far_distance_trash309.jpg,can,yes,yes,yes,0.188,4229.0
2602,far_distance_trash309.jpg,trash,no,yes,yes,0.183,4229.0
2603,far_distance_trash309.jpg,plastic bottle,no,yes,yes,0.233,4229.0
2604,far_distance_trash309.jpg,plastic wrapper,no,yes,yes,0.178,4229.0
2605,far_distance_trash309.jpg,trash pile,no,yes,yes,0.188,4229.0
2606,far_distance_trash309.jpg,plastic bag,no,yes,yes,0.243,4229.0
2607,far_distance_trash309.jpg,glass,no,no,no,0.182,4229.0
2608,far_distance_trash309.jpg,metal scrap,no,yes,yes,0.18,4229.0
2609,far_distance_trash31.jpg,can,yes,yes,yes,0.182,4229.0
2610,far_distance_trash31.jpg,trash,no,yes,yes,0.175,4229.0
2611,far_distance_trash31.jpg,plastic bottle,no,yes,yes,0.174,4229.0
2612,far_distance_trash31.jpg,plastic wrapper,no,yes,yes,0.188,4229.0
2613,far_distance_trash31.jpg,trash pile,no,yes,yes,0.2,4229.0
2614,far_distance_trash31.jpg,plastic bag,no,yes,yes,0.178,4229.0
2615,far_distance_trash31.jpg,glass,no,no,no,0.184,4229.0
2616,far_distance_trash31.jpg,metal scrap,no,no,no,0.205,4229.0
2617,far_distance_trash310.jpg,can,yes,yes,yes,0.181,4229.0
2618,far_distance_trash310.jpg,trash,no,yes,yes,0.192,4229.0
2619,far_distance_trash310.jpg,plastic bottle,no,yes,yes,0.179,4229.0
2620,far_distance_trash310.jpg,plastic wrapper,no,yes,yes,0.182,4229.0
2621,far_distance_trash310.jpg,trash pile,no,yes,yes,0.184,4229.0
2622,far_distance_trash310.jpg,plastic bag,no,yes,yes,0.189,4229.0
2623,far_distance_trash310.jpg,glass,no,yes,yes,0.179,4229.0
2624,far_distance_trash310.jpg,metal scrap,no,yes,yes,0.179,4229.0
2625,far_distance_trash311.jpg,can,yes,yes,yes,0.182,4229.0
2626,far_distance_trash311.jpg,trash,no,yes,yes,0.203,4229.0
2627,far_distance_trash311.jpg,plastic bottle,no,yes,yes,0.186,4229.0
2628,far_distance_trash311.jpg,plastic wrapper,no,yes,yes,0.187,4229.0
2629,far_distance_trash311.jpg,trash pile,no,no,no,0.228,4229.0
2630,far_distance_trash311.jpg,plastic bag,no,no,no,0.174,4229.0
2631,far_distance_trash311.jpg,glass,no,no,no,0.17,4229.0
2632,far_distance_trash311.jpg,metal scrap,no,yes,yes,0.176,4229.0
